username,date,full_display_text
alshishan_as,25/01/2026 15:22,"""Can Verses Revealed About the Disbelievers Be Applied to Muslims?"
alshishan_as,17/01/2026 15:19,"""""They Say: Islam is the Principal Source of Legislation? 
""
--------------

Mixing the Legislation of Allh, subhnahu wa-ta'l, with the Legislation of the Tawght is like mixing the Qur'n with Najsah, wal-'iydhu billh..."
alshishan_as,11/01/2026 08:47,"""Speaking all day about the Names and Attributes of Allah    , and likewise attacking the neo-Jahmis of today (Asharis/Maturidis), sometimes even delving into grey areas with respect to your rhetoric, but then being a mute donkey when it comes to calling out the rampant Shirk of Legislation that occurs, and likewise being buddy-buddy with those who downplay it and call it Kufran Duna Kufr  makes you no different than the equally reprehensible Ikhwanjiyyah  thats assuming youre not a full fledged Zindq like the Kufran Duna Kufr crowd. Muslims should lend an attentive ear to Scholars who call out Shirk in all its forms, not just the low hanging fruit of grave worship."""
alshishan_as,16/12/2025 09:31,"""Invisible Behind Bars: Muslim Prisoners in the Maldives
#VaanuvaaSarcar #EndVaanuvaa"
alshishan_as,24/11/2025 09:41,"""In the very handwriting of Imam Jamil Al-Amin, sent shortly before he returned to his Lord.  

Ahmad Musa Jibril 
2 Jumda ath-Thn 1447"
alshishan_as,24/11/2025 07:08,"""Imam Jamil Al-Amin passed away today while still confined within the prison walls. Like his companion, Imam Luqman Abdullah, who preceded him, these were men who, in shAllh, remained steadfast and true to their covenant with Allh. They stood in stark contrast to many other imams in the West, who faltered and compromised.

Though they may not have been formally recognized as ulama, theyin shAllhacted upon the knowledge they possessed, which is what truly matters.         . Even amid his suffering, Imam Jamil remained thoughtful, conveying his salm to me through some who were in touch with him.

May Allh forgive them both, envelop them in His infinite mercy, illuminate their graves with radiant light, and elevate their ranks among the righteous.

Ahmad Musa Jibril 
2 Jumda ath-Thn 1447"""
alshishan_as,15/11/2025 20:17,"""This Zindq cant tell the difference between  and . Its literally in the same quotes he cites. Some scholars allow  under the explicit pretense of necessity (imminent threat), AND that theyre under your banner and your authority. For the record, 80+ nations will not be under Syrias authority and under the Syrian banner (lol). 

Learn: 

Not sure which is a bigger Zindq, this guy or the fat barrel Muhaysni. May Allah destroy them both."""
alshishan_as,30/10/2025 14:05,"""The awght of the UAE
To the Yahd, they bow and extend allegiance through the Abraham Accords, a modern veil for wal to the Yahd and global powers.
To the Nar, they offer the so-called Abrahamic House.
To the mushrikn, they open their doors, erecting Hindu temples and idols.
But to the Muslimn, in Al-Fashir, in Sudan, and beyond, they send funding, weapons, and aid, fueling slaughter, spreading terror, and staining the earth with innocent blood. They build palaces for their enemies while digging graves for their own.

As the poet once said:
    
   
   
   
How many serve the throne,
masked as masters, yet chained as slaves?
Dogs before enemy,
fierce as wolves against their own.

These events reveal not the rulers themselves, their servitude to the enemies of Islam has long been clear. Rather, they expose the shuykh who defend them, legitimize them, and the deluded followers who anoint such tyrants as legitimate rulers, labeling all who resist them as khawrij.

And above all, they expose the Wests hypocrisy: when the executioner is a friend of the US and the Yahd, when Sharah is flouted, and the victims are Muslim, the world does nothing. No coalition of 89 nations rises; no outrage is voiced; no terror labels are issued. Silence becomes policy. Indifference becomes law.

May Allah protect our brothers and sisters in Al-Fashir, shield them from harm, grant them patience, and preserve their faith; and may He hold accountable those who oppress them or aid their oppressors.

Ahmad Musa Jibril
7 Jumd all1447H"""
alshishan_as,29/10/2025 08:05,"""Al-Fashir has become the new Gaza, a genocide unfolding in plain sight while the world remains silent. The people there endure horrors as grave as, if not worse than, those faced by our brothers and sisters in Gaza, and comparable to the atrocities that Syrians suffered under Bashars tyranny.

This injustice cannot go unnoticed. It demands global outrage and unwavering solidarity from Muslims everywhere.

Behind this oppression stands the UAEs corrupt and wicked ght, Muhammad ibn Zayed, arming, funding, and supporting killers, spreading tyranny from one land to another.

O Allah, he has transgressed throughout the land and spread corruption, so unleash upon him every form of severe punishment.
Protect our brothers and sisters in Al-Fashir, and safeguard all those oppressed around the world.

Ahmad Musa Jibril
6Jumd alUl1447 AH"""
alshishan_as,26/10/2025 10:51,"""Imam al-Awz and the Legacy of the Ulam al-aqq: A Contrast with the Filthy Ulam al-S of Today"
alshishan_as,06/10/2025 09:40,"""The Messenger  &amp; Shirk: A Dangerous Accusation"
alshishan_as,29/09/2025 16:51,"""Defending the Messenger : A Refutation of the Claims and Misused Proofs Alleging Shirk by the Prophet"
al_Samancii,19/03/2026 15:33,""" Fundraiser Appeal for Markaz Anas Bin Malik - Brisbane, Australia

 Alhamdulillah, @MarkazAnas Bin Malik is a community dedicated to worshipping Allah alone, guided by the Quran and Sunnah as understood by the Salaf al-li (the righteous predecessors). We invite you to support our mission of knowledge, character, and service through learning, teaching, worship and unity.

Our Fundraiser Goal
We are launching a $160,000 AUD ($109,700 USD/81,100 GBP) fundraising campaign to complete essential projects for our centre. The funds will be allocated to two out of the three phases:

 Phase 1  Completed Work (already paid & donated): $63,894.26
    - Building infrastructure: $24,213.16
    - Carpet: $18,487.50
    - Electrical: $10,740.60
    - Logistics: $4,450.00
    - Waqf Business Centre: $6,003.00

  Phase 2  Work to be done: $50,000
    - Construction of Wudhu facilities, toilets, and kitchenette.

 Phase 3  Upcoming maintenance (including rent): $110,000 ($2,115/week).

 Why Donate?
Your contribution will:
- Support the building of essential facilities like wudhu and toilets.
- Ensure ongoing maintenance and sustainability of the markaz.

 Donation Methods
- Bank Transfer (Australia):
Account name: Markaz Anas Bin Malik
BSB: 064168
Account number: 11106756
- International Transfer:
Account Name: Markaz Anas Bin Malik
Account Number: 11106756
BIC/SWIFT code: CTBAAU2S
- PayPal, Apple Pay / Google Pay: available by scanning the QR code on the flyer
- Donate: 

 > _""Indeed this is My straight path, so follow it; and do not follow other paths, for they will separate you from His path.""_
 Quran 6:153

 > _""The example of those who spend their wealth in the way of Allah is like a seed [of grain] which grows seven spikes; in each spike is a hundred grains. And Allah multiplies [His reward] for whom He wills. And Allah is all-Encompassing and Knowing.""_
 Quran 2:261

 Join us, by supporting Dawah and the development of Markaz Anas Bin Malik. Your financial assistance will help cover wudhu and toilet construction, bills, and ongoing maintenance  enabling us to serve the community and continue spreading the true teachings of Islam in Brisbane on a wider scale 

 Donate today and be part of this blessed journey  In shaa Allah, your generosity will be rewarded abundantly 

 For more information contact Markaz Anas Bin Malik on social media:
Instagram: @markaz_anas 
Twitter: @MarkazAnas
Email: markazanasbinmalikbne@gmail.com"""
al_Samancii,19/03/2026 14:58,"""""JUST IN:  Iranian strike last night wiped 17% of Qatar's natural gas export capacity, repairs could take up to 5 years, Reuters reports. 
""
--------------

More Shia-Sunni Unity from Iran,

Israel attacks Iran, Iran retaliates and destroys random muslim countries economies.

Wallahi Iran will bomb Ka'bah and they'll justify it,

These are enemies from within, they burn our house down while telling us to focus on the enemy outside."
al_Samancii,19/03/2026 10:03,"""""BREAKING: Four Palestinian women killed in Iranian missile attack""
""
--------------

Daily dose of Shia-Sunni Unity,

This is Iran freeing Palestine, It will ""free"" it by killing Palestinians."
al_Samancii,18/03/2026 17:59,""" Riyadh, the capital of Saudi Arabia, is being attacked from the air as I write. 

 May Allah (the Mighty and Majestic) protect this land of Tawheed and all Muslim lands from their enemies.

 Make du for them. May Allah keep us and them safe and steadfast in mn."
al_Samancii,18/03/2026 09:22,"""""Scorched earth bombardment by regime forces on villages in the Ghab plain in Hama's countryside. #Syria 
""
--------------

Another dose of Shia-Sunni unity,

Iranian funded Shia militias   carpet bombing Sunni villages in Syria.

Remember, you have to unite with these people, if you dont then you're a zionist paid agent of Israel.

May Allah curse such a unity upon falsehood."
al_Samancii,18/03/2026 06:14,"Your daily dose of Sunni-Shia Unity:

Before and After of the destruction of Mosul by the Shia Iranian Militias supported by US airstrikes.

They destroyed EVERYTHING,

80% of the city is still rubble ~10 years later and Sunnis are homeless, 1 million people, the size of Gaza."
al_Samancii,17/03/2026 10:24,"Your daily dose of Sunni-Shia unity,

Brought to you by ""Hezbollah"" and their crimes in Syria against Ahlus Sunnah:"
al_Samancii,16/03/2026 16:15,"New Resistard Usul dropped:

If Zionists kill Muslim baby = Evil, Satanic.
If Shia kill Muslim baby = Good, the baby was hosting US bases.

If Zionists attack Masjid/Ka'bah = Evil.
If Shia attack Masjid/Ka'bah = Good.

If Shia kill Sunnis = halal.
If Zionists kill Sunnis = haram."
al_Samancii,16/03/2026 09:15,"Your daily dose of Shia-Sunni Unity,

Estimated Iranian missile and drone strikes in West Asia:

 UAE  1797  (48.7%)
 Kuwait  600  (16.3%)
 Bahrain  350  (9.5%)
 Saudi Arabia  300  (8.1%)
 Qatar  230  (6.2%)
 Oman  16  (0.4%)

Israel  400  (10.8%)"
al_Samancii,15/03/2026 15:28,"Shia-Sunni Unity in an Image.

Most people sitting in the comfort of the west, demanding gulf countries sacrifice themselves for Iran,

Why would they support Iran while they bomb us?

May Allah protect the innocent in Iran,

But how can the gulf ever support those who bomb them?"
al_Samancii,14/03/2026 19:17,"They take us for fools,

They want Shia-Sunni unity while Iran has launched 10x more ballistic missiles at Sunni countries than Israel,

They've blown up hotels and huge oil facilities trying to collapse Sunni states economies.

And they're promising more attacks,

What unity???"
al_Samancii,13/03/2026 10:49,"Islam is a greater threat to the ZOG than Christianity ever was,

in 3 generations they brainwashed the entire west into Israel worship, literally changing Christianity's foundations.

They couldn't do that with Islam, so they resorted to Genocide.

Islam is objectively superior."
al_Samancii,12/03/2026 15:17,"The Prophet () said:

""Friday is divided into twelve hours. Amongst them there is an hour in which a Muslim does not ask Allah for anything but He gives it to him. So seek it in the last hour after the afternoon prayer.""

- Abu Dawud 1048. Sahih al-Albani."
al_Samancii,12/03/2026 10:20,"The Prophet  said:

I know what the Dajjl will have with him. He will have two flowing rivers, one that appears to the eye to be clear water, and one that appears to the eye to be a flaming fire.

If anyone sees that, let him go to the river which he thinks is fire and close his eyes, then lower his head and drink from it, for it is cool water.""

- Muslim (2934)."
al_Samancii,11/03/2026 10:13,"Sunnis have no quarrel with laymen Iranians,

It is only with those who for 23 years slaughtered our men, R*ped our women, flattened our cities, killed our children, forcefully converted us and brought foreign Shia to displace/replace us.

Exactly as Israel has done to Palestine."
al_Samancii,16/03/2026 00:40,"The Houthis just bombed a family iftar, killing 9 people and babies, critically injured 20 people.

in Hajjah, North Western Yemen.

The images I just seen are some of the most shocking I've ever seen,

This is your Shia-Sunni Unity.

May Allah curse such a unity upon falsehood."
al_Samancii,16/03/2026 03:51,"I will not share the images, theres a search bar for a reason, I will not share images of Muslims who have died.

Filthy people have no humility or shame."
al_Samancii,12/03/2026 10:26,"The Dua of protection from the Dajjal:

O Allah, verily I seek refuge with you from the punishment of Hell, and from the punishment of the grave, and I seek refuge with You from the trial of the Mash ad-Dajjl, and I seek refuge in You from the trials of life and death.""

""He  commanded that it should be recited before one makes the Tasleem at the end of the daily Prayers.""

- At-Tirmidh (3494). Al-Bukhr (6375) and Muslim (549). Trans. Abu Khadeejah."
AbdulrahmanJii,23/03/2026 20:59,"""Al-Hamdulillah, I just left Wake Correctional Institution in Raleigh, NC along with my brother Sh. Rasheed Barbee, Abu Anas, and Abu Abdur-Rahman from @MTWSNC While there, a brother took Shahadah--may Allah keep him firm. Another brother mentioned to Sh. Rasheed that he was affected by Yoruba and Ifa polytheism and he believed there was nothing wrong with this as a Muslim, until reading the book authored by Shaykh Rasheed on this topic; he was guided to the pure Tawheed of Allh.  People ask why is a book or conference needed speaking on certain groups. This is why. ""If one person is guided at your hands this is better for you than red camels."""""
AbdulrahmanJii,18/03/2026 16:59,""" Riyadh, the capital of Saudi Arabia, is being attacked from the air as I write. 

 May Allah (the Mighty and Majestic) protect this land of Tawheed and all Muslim lands from their enemies.

 Make du for them. May Allah keep us and them safe and steadfast in mn."
AbdulrahmanJii,16/03/2026 22:09,"""Program Itinerary for our Upcoming Conference, in'sh-Allh. Join us March 27th - 29th"
AbdulrahmanJii,13/03/2026 16:11,"""Affirming that: 

There is a Prophet or a Wali who controls the universe in an all-encompassing way, and that Allah has given him the power to create and manage everything 

is NOT Shirk according to them, whereas Allah said: 

         

Allah is the Creator of all things, and He is the Wakil (Guardian) over all things. 

Allah also said: 

                       

Who has made the earth a resting place for you, and the sky as a canopy, and sent down water (rain) from the sky and brought forth therewith fruits as a provision for you. Then do not set up rivals unto Allah (in worship) while you know (that He Alone has the right to be worshipped). 

Is there any clearer example of associating partners with Allah? 

The polytheists of Quraysh would have loved this message.

This is where the beliefs of the Rafidah and the extreme mystical Sufis converge, and it helps explain their alliance and their hostility toward anyone who promotes pure Tawhid and rejects all forms of Shirk."""
AbdulrahmanJii,11/03/2026 14:03,"""[9 Lessons] The Salah has Conditions, Pillars, and Obligations - Abdulilah Lahmami  @Abdulilah_UK"
AbdulrahmanJii,09/03/2026 01:51,"""Some nice and simple dus for the last 10 days and nights (updated 2025 version). Please read and share with friends and relatives.

Click this link for the phone-friendly booklet, brakallhu-feekum."
AbdulrahmanJii,08/03/2026 18:58,"""NEW Free PDF Book: 

Signs of the Last Dayin Light of the Quran and Sunnah:

The Great Wars, 
Conquest of Constantinople, 
The False Messiah: Ad-Dajjal, 
The Rise of the Mahdi, 
The Return of Christ Jesus, Son of Mary,
The Emergence of Yajuj and Majuj.

Download, read and share with relatives and friends:"
AbdulrahmanJii,02/03/2026 18:08,"""Advice to the Muslims Regarding Ish and Tarw in Public Spaces Such as Times Square and City Hall 

What follows is a brief piece of advice concerning a practice that has recently become prevalent and has generated considerable discussion."
AbdulrahmanJii,01/03/2026 20:23,"""New podcast episode:"
AbdulrahmanJii,01/03/2026 16:11,"""If You See an Oppressor Taking Revenge Upon Another Oppressor, Then Pause and Watch in Amazement.

May Allah protect the Muslims from tyranny and oppression, and safeguard the innocent from harm."
AbdulrahmanJii,26/02/2026 16:58,"""Focus on learning and seeking knowledge. 

Not debating or quarreling online."
AbdulrahmanJii,25/02/2026 14:51,"""The Importance of Seeking Forgiveness From Allah"
AbdulrahmanJii,20/02/2026 14:22,"""11 embraced Islam today.

47 in four days. At Germantown Masjid.

Hearts are being guided in this blessed month.

Allah guides whom He wills.

Which of the blessings of your Lord will you deny? (55:13)

Alhamdulillah for Islam."
AbdulrahmanJii,17/02/2026 15:35,"""In preparation for Ramadhan! 

Here are previous Tafseer lessons arranged by Surah. We are at the end of Suratul Anam will be continuing this Ramadhan Inshallah with its completion and theBeginning of the tremendous Suratul Arf!

1Tafseer Suratul Faatihah (Complete)


2Tafseer Suratul Baqarah (Complete)


3Tafseer Suratu li Imrn (Complete)


4Tafseer Suratun Nis (Complete)


5Tafseer Suratul Midah (Complete)


6Tafseer Suratul Anaam (Ongoing)


Be sure to follow the accounts for Ramadhan:

YouTube (1 Year old will be uploading to it more regularly)



Telegram



Mixlr



Website



Soundcloud"
AbdulrahmanJii,12/02/2026 22:17,"""Epstein Files: They Sold Their Souls to the Devil"
AbdulrahmanJii,11/02/2026 16:50,"""Fudayl Ibn 'Iyaad (d. 187H)  :

Whoever seeks a brother without faults will be brotherless.

[   ]"
AbdulrahmanJii,09/02/2026 23:17,"""WE ARE BEING EVICTED!

Our community is at a crossroads. We must vacate our current location, and we need YOUR help to secure a new home where the community can worship Allh. 

Help us find a new home by donating here -"
AbdulrahmanJii,09/02/2026 17:14,"""Another beneficial weekend with the community in Cardiff @TawheedCardiff covering Imam Sadis treatise. 

Remarkable efforts from the brothers and sisters.

A number of the youth who led the Prayer memorized the Quran under the teachers there.

May Allah bless and preserve them."
AbdulrahmanJii,05/02/2026 22:51,"""THE BENEFICIAL MEANS
TO A HAPPY LIFE

Weekend Lessons Schedule 

 Lesson 1  After Asr
 Lesson 2  After Maghrib
 Q &amp; A Session  After Isha



 Saturday &amp; Sunday
 Masjid Tawheed, Cardiff

Sh Hassan Somali @hikmahpubs 



 All welcome"""
HalalNation_,24/03/2026 08:18,Children In Hospital Pray
HalalNation_,24/03/2026 08:02,Al Aqsa
HalalNation_,24/03/2026 07:31,May Allah Grant Him Paradise
HalalNation_,24/03/2026 02:19,"There Is No God But Allah, Muhammad Is His Messenger"
HalalNation_,24/03/2026 02:18,Allah Is Most Great
HalalNation_,24/03/2026 02:17,May Allah Forgive Him
HalalNation_,24/03/2026 02:06,"A Muslim Is Kind, A Muslim Is Gentle"
HalalNation_,23/03/2026 20:06,Surgeon Stops And Reads Quran
HalalNation_,23/03/2026 18:15,Soldier Prays To Allah
HalalNation_,23/03/2026 16:54,Barber Prays To Allah
HalalNation_,23/03/2026 15:43,What A Beautiful View
HalalNation_,23/03/2026 15:40,Rain At The Kaaba
HalalNation_,23/03/2026 14:42,Rapper Lil Durk Turns His Life Around In Jail And Converts 13 People To Islam
HalalNation_,23/03/2026 13:46,Prayer On The Shore
HalalNation_,23/03/2026 07:25,Prayers for our Muslim brothers and sisters in India
HalalNation_,23/03/2026 06:33,Muslim Women Are Educated
HalalNation_,23/03/2026 06:31,May Allah grant him the highest of paradise
HalalNation_,23/03/2026 05:51,"Homeless In This World, Castles In Jannah Inshallah"
HalalNation_,23/03/2026 05:45,Best message Ive ever received
HalalNation_,23/03/2026 05:29,"Men are the protectors and maintainers of women

Quran 4:34"
TheMumMuslim,23/03/2026 22:32,"Professor Marandi gets Piers Morgan to condemn Trump and Israel for their part in the Iran war. As well as Elon Musk for allowing Israelis to make death threats against the professor on X.

@s_m_marandi also declared Iran will not let up with their defensive war efforts until the"
TheMumMuslim,23/03/2026 18:52,"""Iranian woman describes how Iran reacted after America & Israel bombed a girl's school killing 185 children.

We see a lot of images of Israel being pulverised by Iran, which despite Israeli censorship are still being leaked online.

And whilst many cheer on Israel getting their comeuppance at the hands of Iran, this sister put things into perspective by describing the immense destruction and tragic casualties everyday Iranians are suffering as we speak, don't be fooled by the Israelis playing victim, they are also bombing and killing Iranian civilians."""
TheMumMuslim,23/03/2026 15:31,"Dave Smith &amp; Jim Breuer expose how Israel &amp; America profit from constant war; and how the zionist mafia will bribe, censor, smear, blackmail, commit false flag terror attacks and even murder to get their way!"
TheMumMuslim,23/03/2026 14:32,"""@Form_45 This is the Britain I grew up in and love"""
TheMumMuslim,23/03/2026 13:46,"""@mishtal Israel just murdered tens of thousands of children - spare us the victim narrative!"""
TheMumMuslim,23/03/2026 12:09,Tucker Carlson stuns American host with the shocking claim that the practice of Islam and adhering to sharia has made Muslim nations more advanced than western countries...
TheMumMuslim,23/03/2026 12:06,"""@JuliaHB1 @SadiqKhan Shut up you horrific woman, you literally ridiculed tens of thousands of Palestinian children as they were being murdered by Israelis, and ran cover as the IDF raped people on camera - someone as completely morally inept as you cannot preach to anyone ever!"""
TheMumMuslim,23/03/2026 09:20,"Islam gives Muslim women a balance of protection and freedom. Our gender rules make complete sense, and we should be thankful to our male guardians for their love, concern, and efforts to safeguard us."
TheMumMuslim,23/03/2026 08:48,"""@Raindropsmedia1 Big respect to this gentleman, morals and manners are rare these days!"""
TheMumMuslim,23/03/2026 08:45,"""Oh so there's a Jewish ambulance service in the UK, just like there's a Jewish police force in the UK, just like there are Jewish religious courts in the UK - that all run parallel to the national emergency services and the British legal system that non-Jews use.

Sounds more like the UK has been totally conquered by Jews rather than Muslims!

Btw no one buys the false flag attacks staged by zionist Jews on western soil on behalf of Israel, you could do a million more and the world will still not side with the evil genocidal Israeli regime."""
TheMumMuslim,23/03/2026 06:45,"""Piers Morgan presses IDF ghoul on why Israel demand full transparency about whether Iran has nuclear weapons, yet the hypocritical Israelis hide the fact they have an illegal arsenal of undisclosed nukes that they refuse to be transparent about!"
TheMumMuslim,23/03/2026 06:45,"""Tucker Carlson humiliates a British media shill for her pro-Israel stance, and for attempting to get him to say he is a zionist. 

This zio hack took the IDF tour of Gaza, and claimed what happened (genocide, a word she did not use) was justified, and the negative pr was 'bad for Israel'."""
TheMumMuslim,23/03/2026 06:35,Bassem Youssef CONFRONTS Candace Owens Over Charlie Kirks Anti Muslim Views
TheMumMuslim,23/03/2026 06:31,"""@amjadt25 You ate those Iranian missiles like a good boy, so don't bark online, instead quiet down when the men are talking, they have a war to fight - while you cut deals with the Satans and do their bidding like cowards"""
TheMumMuslim,22/03/2026 23:35,"Iranian woman describes how Iran reacted after America & Israel bombed a girl's school killing 185 children.

We see a lot of images of Israel being pulverised by Iran, which despite Israeli censorship are still being leaked online.

And whilst many cheer on Israel getting their comeuppance at the hands of Iran, this sister put things into perspective by describing the immense destruction and tragic casualties everyday Iranians are suffering as we speak, don't be fooled by the Israelis playing victim, they are also bombing and killing Iranian civilians."
TheMumMuslim,22/03/2026 19:13,"""@JaydaBF This guy is not a representative of the Muslim community, his takes are ill informed and he does not practice the religion properly. Sneako already debunked his stupid claims here;"
TheMumMuslim,22/03/2026 18:11,"""Candace Owens reacts to Theo Von labelling the Israeli regime satanic after what he witnessed in Gaza, and now Iran!"
TheMumMuslim,22/03/2026 14:59,"Joe Rogan claimed Iran has killed Netanyahu's brother, and possibly Netanyahu himself, whilst exposing the promo videos showing the evil Israeli PM is still alive as being ai fakes!"
SabeelLeeds,11/05/2025 14:33,"""A Clarification and Retraction Regarding a Private Voice Note"
SabeelLeeds,01/02/2025 09:56,""""
SabeelLeeds,01/02/2025 09:56,""""
SabeelLeeds,01/02/2025 09:56,"""Al Hamdulilah, our first distribution of covers and warm clothes for the refugees here in Cairo was a success. 100 covers were distributed, warm socks, hats, scarfs etc .
 Our next distribution will be this Saturday insha'Allah 
Jazakum Allah Khair for your support"
SabeelLeeds,01/02/2025 09:55,""""
SabeelLeeds,01/02/2025 09:55,"""Al Hamdulilah, another successful distribution in cooperation with a local Masjid in the area of 6th October where 50 blankets were donated along with 80 bags with an assortment of jackets, socks, scarfs,trousers etc."
SabeelLeeds,01/02/2025 09:55,"""Another distribution of 60 blankets  and bags of warm clothes will take place tomorrow insha'Allah.

Jazakum Allah Khair for your support and generosity ."
SabeelLeeds,01/02/2025 09:55,"""We will also organise distribution of food very soon insha'Allah. 
A lot of people benefitted from your sadaqa , Al Hamdulilah.
A lot of refugees and locals around us are really struggling with basic necessities.
We will keep helping them insha'Allah"
SabeelLeeds,01/02/2025 09:55,"""By the permission of Allah and then your generous donations, we manage to deliver medication and powder milk to 20 families in Cairo . Al Hamdulilah. Please keep donating so we can help more families insha'Allah. 
Jazakum Allah Khair"
SabeelLeeds,01/02/2025 09:55,"""Al Hamdulilah, yesterday after Isha we distributed 145 bags including rice and pasta in one of the poorest area of Cairo . It made many families very happy. 
Jazakum Allah Khair. 
Please keep donating so we can keep helping those in need insha'Allah .
Allah accept from us all."
SabeelLeeds,01/02/2025 09:55,"""All praise due to Allah, in cooperation with our dear brothers from @albaseerah  we distributed last weekend and during the week,  more than 500 blankets and hundreds of bags of warm clothes , including jackets, hats , scarfs , socks....
 We ask Allah to accept from all of us."
SabeelLeeds,01/02/2025 09:55,"""Al Hamdulilah, by the permission of Allah and then your generous donations, we manage to purchase another 350 blankets and some warm clothes that we will distribute from today insha'Allah. We ask Allah to preserve the community of @albaseerah and accept their righteous deeds."
SabeelLeeds,01/02/2025 09:55,"""By the permission of Allah, we distributed 50 cookers and 30 heaters to families in need. 
Al Hamdulilah 
We ask Allah to accept your righteous deeds .
 Please keep donating and spread the word that we can carry on helping the needy in shaa Allah"
SabeelLeeds,01/02/2025 09:55,"""  
After thanking Allah, we would like to express our thanks and gratitude to our brothers from @masjidulbayaan for a generous donation towards helping the refugees in Cairo.
 We ask Allah to make it heavy on their scale and preserve their community .
  """
SabeelLeeds,28/01/2025 18:53,""" Selected Chapters from Sharh Riyadh al-Saliheen of Shaykh Ibn Uthaymin

 @AbuIyaadSP 

 Masjid As Sunnah, Bradford

 Fri 31st Jan 

 7:30pm inshaAllah

 Everyone welcome"""
SabeelLeeds,01/01/2025 07:16,"""This Fridays lesson @AbuIyaadSP has been postponed to next week. 

We apologise for any inconvenience caused"""
SabeelLeeds,24/12/2024 06:58,"The @SalafiPubs in Birmingham begins today! We highly encourage everyone to attend in person. Dont miss the opportunity to gain valuable knowledge and connect with other Salafis from around the country.

#Dawah #Tawheed #Shirk #Sunnah #Bidah"
SabeelLeeds,18/12/2024 07:15,"""8.A dedicated FAQ section with common questions you may have.
9. And a whole lot more.

COMING SOON"
SabeelLeeds,18/12/2024 07:15,"""5.Register for community events, trips and outings online. 
6.Register for our community wide Quraan competitions coming in 2025. 
7.A dedicated store for wholesalers to purchase our in-house publications such as the common supplications and The Bridge"""
SabeelLeeds,18/12/2024 07:14,"""NEW AS-SUNNAH QURAAN SCHOOL WEBSITE LAUNCHING IN THE NEXT 10 DAYS | 

1.All the information you need at your fingertips.
2.Dedicated parent portal.
3.Apply and add your child to our waiting list.
4.Special access to our in-demand Tarbiyah Programs"
Sunnahakh1,25/03/2026 08:20,"""Concerning those amongst the people who say

 the adhaan is annoying
The adhaan is displeasing to our ears
The adhaan disturbs us"
Sunnahakh1,25/03/2026 08:05,"""""The reality is that many Sunni dawah bros are now scrambling to contain the narrative as @sneako begins to show interest in the Shia and it's principles. While he has yet to engage deeply with a knowledgeable Shia, he is starting to recognize a clear distinction: between those who act and those who merely speak.

It does not require deep analysis to observe that the Shia have consistently positioned themselves in defense of the Ummah. Acknowledging this does not negate the historical instances where Sunnis, too, have resisted oppression and repelled invaders, this is a shared legacy.

However, what is concerning is the rise of reactionary voices whose hostility has clouded their judgment, reducing meaningful discourse to blind opposition rather than sincere pursuit of truth.""
""
--------------

The Shias have eliminated more Muslims than Israel"
Sunnahakh1,25/03/2026 08:01,"""""Let me ask you a few things:

1. Allah says the Quran is ""fully detailed"" (6:114) and ""an explanation of all things"" (16:89). Are you saying Allah forgot to include the details? Or that He didn't know people would need them?

2. The Prophet and his companions practiced Islam for decades before a single hadith was written down. Bukhari was born 178 years after the Prophet died. So what did the first three generations of Muslims do? Were they all praying wrong?

3. If the hadith was essential to Islam, why didn't the Prophet command it to be written down and preserved like the Quran was? Why did he actually forbid writing anything other than the Quran?

4. You say ""how many units to pray, what to say"" comes from hadith. But Muslims across the world who all follow hadith can't even agree on these details. Sunnis, Shias, Malikis, Hanafis, Shafis - all pray differently. Hand placement, number of rakats in certain prayers, what to say and when. If hadith was supposed to clarify things, why did it create more disagreement, not less?

5. Allah says ""We have not neglected anything in the Book"" (6:38). You're essentially saying He did neglect things and that men 200 years later had to fill in the gaps. Think about what that implies.

The Quran told us to pray. The Prophet taught his companions directly. That living practice was passed down. None of that required Bukhari to show up two centuries later and compile oral stories through chains of strangers to ""complete"" what Allah already called complete.""
""
--------------

How many rakat in wudu kid?"
Sunnahakh1,25/03/2026 07:57,"""You dont understand the first thing about Usul Deen that define a believer from a kafir.

Before, you were calling for ""unity"" between Muslims and Christians which is straight Kufr. 

Now youre pushing for unity with the Rafidah Shia? which is also kufr.

Rafidah of Iran are deeper in kufr than Jews and christians.

Learn Islam if you care about the truth, and stop misleading the Ummah with this watered-down version of Islam that has no basis in the Haqq."""
Sunnahakh1,25/03/2026 07:40,"""They say Wahhabiyyah as an insult

And yet it is from the greatest forms of praise 

Imagine calling a group of people 

Rahmaniyyah
Quddusiyyah
Muhayminiyyah
Mutakabbiriyyah

Or any other grouping associated with The Beautiful Names of Allah 

And expecting them to take it as an insult

Alhamdulillah it is better to be wahhabiyyah, as you say, who call to Allah and His messenger   

Than to be shaytaaniyah who call to the fire"""
Sunnahakh1,24/03/2026 22:50,"""""Youre the cancer of the UK.""
""
--------------

Emiratis when someone criticises Israel."
Sunnahakh1,24/03/2026 22:42,"""""Shia muslims are keeping the Ummah alive""
""
--------------

Bro this ain't it this statement is ignorant the Shia beliefs are corrupted"
Sunnahakh1,24/03/2026 22:41,"""Hundreds of thousands of Palestinians massacred and not a single missile fired by Iran on Israel till Apr 2024 (A response to direct attack on them)

The only real war they had wasn't with israel but their Muslim ""Neighbours"" in Iraq 

Shias are keeping (Themselves) Alive."""
