"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","hashtags","urls","media_type","media_urls"
"2011961601482465447","Tomorrow insha Allah!

Shaykh Abul Hasan Malik (in person)

Followed by a community dinner 🍽️ https://t.co/Dx4m0oXgxF","en","Retweet","GT Masjid Dawah Cent","gtdawahcenter","2639","0","29","1","69","4","2026-01-16 02:40:00","https://x.com/gtdawahcenter/status/2011961601482465447","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/G-vsaKxbQAEAF-S.jpg"
"2012064796456153596","قال رسول الله صلى الله عليه وسلم :

” إِذا كانَ يَوْمُ الجُمُعَةِ وقَفَتِ المَلائِكَةُ على بابِ المَسْجِدِ يَكْتُبُونَ الأوَّلَ فالأوَّلَ، ومَثَلُ المُهَجِّرِ كَمَثَلِ الذي يُهْدِي بَدَنَةً، ثُمَّ كالَّذِي يُهْدِي بَقَرَةً، ثُمَّ كَبْشًا، ثُمَّ دَجاجَةً، ثُمَّ بَيْضَةً، فَإِذا خَرَجَ الإمامُ طَوَوْا صُحُفَهُمْ، ويَسْتَمِعُونَ الذِّكْرَ “ .

[ صحيح البخاري (٩٢٩) ]","ar","Retweet","صَــحَّـحَـهُ الْأَلْبَــــــانِيُّ","Sahih_Albany","3842","1","26","0","94","9","2026-01-16 09:30:04","https://x.com/Sahih_Albany/status/2012064796456153596","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2012046404709941324","My Iranians - especially those who have been conditioned to believe that the religion promoted by Iran's rulers represents Islam,

Our grandparents, your great-grandparents, and our families believed in Islam. They prayed, they fasted, and they practiced the religion according what they knew Islam to be. During their time - especially under the Shah, there was no widespread hatred toward Islam, nor a culture of mass atheism. Do you not see  the Qur’an placed on the Haft-Seen table at Nowruz?

What they knew Islam to be, as it was lived then, was not experienced as oppression.

Iranians of that era - even those who were not strictly observant, respected mosques, teachers, and religious life. The Shah himself was secular, yet he identified as a Muslim. Sunnis practiced according to their tradition, Shiʿa according to theirs, and those who did not pray at all still respected those who did. Faith was allowed to exist naturally within society - without fear, coercion, or ideological policing.

Did you forget the Shah’s marriage to Princess Fawzia of Egypt. Was she not an Arab? Was she not Muslim? And when he was later exiled, sick with cancer, was it not a Muslim country - Egypt, that accepted him, treated him, and welcomed his burial. Not America. Not Britain. Not France.

Then came the rupture.

What was imposed on Iran after 1979 was not Islam as our ancestors knew it. It was Rafidhism - an ideology alien to the spiritual temperament, cultural memory, and historical pluralism of the Iranian people and most importantly true Islam. Under the banner of religion, a system was constructed that stripped people of dignity, criminalised dissent, and turned faith into an instrument of domination. This was not a natural religious evolution. It was an ideological seizure of power.

Any traits of Islam that we had, was no longer lived. but the ideas of Khomeini were installed.

This shift is captured in the following narration of Shaykh Ḥammād ibn Muḥammad al-Anṣārī:  

“I heard my father say: ‘The shah was secular, and Meenī (as he pronounced it), by which he meant Khomeini, was a Rāfiḍī. During the time of the Shah, students from Iran used to come to the university, and I myself encountered them. Then, when they returned to Iran after completing their university studies, Khomeini’s government - which came to power after the Shah - arrested them.’ 

I said: That is, my father meant that during the time of the Shah, the Rāfiḍīs did not hold power or authority, and therefore the Sunnis among the people of Iran lived in relative ease and security.” - Kitāb al-Majmūʿ fī Tarjamat al-ʿAllāmah al-Muḥaddith al-Shaykh Ḥammād ibn Muḥammad al-Anṣārī

Iran possesses the third-largest oil reserves in the world. Western powers did not remove the Shah out of concern for Iranian freedom or religious authenticity. They exploited the upheaval. They tolerated, and in key moments enabled - the rise of a Rafidhi regime Khomeinim - who was an indian by origin, because it served their interests: a controllable enemy, a destabilised region, and a population divided against itself.

The ideology that suffocated Iran from within was Rafidhism not Islam. And this is the greatest tragedy of all.

Islam that you knew - once respected, lived naturally, and woven into Iranian life, became associated in the minds of many Iranians with hypocrisy and oppression. This did not come from Islam itself. It did not come from ordinary Muslims, Sunnis, or Arabs. It came from Rafidhism, merged with state power, and ruled in God’s name while crushing God’s creation.

So ask yourselves:

If Islam were the problem, why did the majority of Iranians who left Iran before 1979 flee to Sunni Muslim lands such as Qatar, Kuwait and the UAE - and integrate into those societies and cultures without conflict?

Why do we not hear Iranians of these countries speak against Islam? Why is it only those who live in LA, London or Paris?

If Islam were the issue, why do we not hear citizens of the Gulf Arab countries, nor Muslims in Indonesia or Malaysia - complaining that their religion has ruined their lives or stripped them of dignity?

These societies are Muslim. Their people pray, fast, and live within an Islamic framework, yet religion there is not experienced as a prison, nor as a constant source of fear and humiliation.

Islam is not the problem. Rafidhism is.","en","Retweet","Salah al-Iranee","SalahIranee","5380","2","28","1","90","51","2026-01-16 08:16:59","https://x.com/SalahIranee/status/2012046404709941324","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","video","https://video.twimg.com/amplify_video/2012027765193895936/vid/avc1/720x836/oBgS7UMkBpcEEnE2.mp4?tag=21"
"2011886745567314082","https://t.co/hPGS7Qp80V","zxx","Retweet","Ahlus Sunnah Fort Wayne Masjid","AHLUSSUNNAHFW","875","0","7","0","28","4","2026-01-15 21:42:33","https://x.com/AHLUSSUNNAHFW/status/2011886745567314082","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/G-uoVINX0AA3Bwh.jpg"
"2011844147876151579","قال رسول الله صلى الله عليه وسلم :

” لا تؤذي امرَأةٌ زَوجَها إلّا قالَت زَوجتُهُ منَ الحورِ العينِ: لا تُؤذيهِ، قاتلَكِ اللَّهُ، فإنَّما هوَ عندَكِ دخيلٌ، أوشَكَ أن يفارقَكِ إلَينا “ .

[ صحيح ابن ماجه (١٦٥٠) ]","ar","Retweet","صَــحَّـحَـهُ الْأَلْبَــــــانِيُّ","Sahih_Albany","2649","0","46","0","123","10","2026-01-15 18:53:17","https://x.com/Sahih_Albany/status/2011844147876151579","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2011107546413818041","🌟25 WELLS BEFORE RAMADĀN🌟

UK &amp; INTERNATIONAL BANK TRANSFERS

💥(UK) Santander
Sc: 09 01 29
Acc No: 20 27 46 90
Acc Name: City Centre Dawah

💥International Bank Account Number (IBAN)
GB88ABBY09012920274690

💥SWIFTBIC: ABBYGB2LXXX https://t.co/nl9TDgjC20","en","Retweet","City Centre Da'wah","CCDawah","856","0","10","0","12","2","2026-01-13 18:06:18","https://x.com/CCDawah/status/2011107546413818041","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/G-jjp1IWcAEU8U8.jpg"
"2011830566942097814","[سُؤالٌ لإمامٍ جَليلٍ]
أخرجَ ابنُ حِبّان في(روضةِ العُقلاء)(ص١٥٧)وابنُ المُقرئ في(المعجم)(رقم٣٣٣)مِن طريقِ أحمدَ بنِ سَيّارٍ المَرْوزِيّ قال:حدّثنا حَبيبٌ الجَلّابُ قال:""سُئلَ ابنُ المُباركِ:ما خَيرُ ما أُعطيَ الإنسَانُ؟فقال:غَرِيزَةُ عَقلٍ.
قيلَ:فإنْ لَمْ يَكُنْ؟قال:أدَبٌ حَسَنٌ.
قيلَ:فإنْ لَمْ يَكُنْ؟قال:أخٌ صَالِحٌ يَستَشيرُهُ.
قيلَ:فإنْ لَمْ يَكُنْ؟قال:صَمْتٌ طوِيلٌ.
قيلَ:فإنْ لَمْ يَكُنْ؟قال:مَوْتٌ عاجِلٌ"" 
وينظر(السّير)(٨/ ٣٩٧)","ar","Retweet","أ.د. عبدالله البخاري","dr_albukhary","4708","4","65","1","134","4","2026-01-15 17:59:19","https://x.com/dr_albukhary/status/2011830566942097814","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2011837027604402278","Imam Bukhari’s Advice to His Student: Knowledge is Better than Entertainment and Business

Muhammad ibn al-Abbas al-Firabri said:

One day, Imam al-Bukhari narrated to me a great number of hadiths, and he feared that I might become bored [or tired], so he said: ‘Be happy [and content], for those who spend their time on entertainment are busy with them, those skilled in crafts are busy with their work, and businessmen with their trade, while you are with the Prophet (sallallahu alayhi wa sallam) and his Companions.”

So I said: There is none of these, may Allah have mercy on you, except that I see myself in a better state.

(Siyar A‘lam al-Nubala 12/445)","en","Retweet","Abu Muhammad Walid","AbuMuhammadWA","9622","1","78","2","268","91","2026-01-15 18:25:00","https://x.com/AbuMuhammadWA/status/2011837027604402278","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/G-t7HB9WkAIq9ym.jpg"
"2011797524479427003","The nourishment of Ibn Taymiyyah رحمه الله https://t.co/ozwTLzWVPh","ca","Retweet","محمد الصومالي","muhammad_somali","463","0","8","0","16","2","2026-01-15 15:48:01","https://x.com/muhammad_somali/status/2011797524479427003","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/G-tXLq3bAAAldOl.jpg"
"2011765572217036824","A Poem on the Etiquette of the Student of Knowledge

By the Noble Scholar Ahmad al-Najmi (may Allah have mercy upon him). https://t.co/nEirH8UMRV","en","Retweet","Hikmah Publications","hikmahpubs","9844","2","168","1","290","119","2026-01-15 13:41:03","https://x.com/hikmahpubs/status/2011765572217036824","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2011764778910564358/vid/avc1/3840x2140/3dhPHltUWgs1ZpbZ.mp4?tag=21"
"2011751222009881072","قال رسول الله صلى الله عليه وسلم :

” إنَّ العبدَ لَيُصَلِّي الصَّلاةَ ما يُكتَبُ له منها إلّا عُشرُها، تُسعُها، ثمنُها، سُبعُها، سُدسُها، خمسُها، ربعُها، ثُلثُها، نِصفُها “ .

[ صفة الصلاة (٣٦) ]","ar","Retweet","صَــحَّـحَـهُ الْأَلْبَــــــانِيُّ","Sahih_Albany","2591","0","37","0","107","7","2026-01-15 12:44:02","https://x.com/Sahih_Albany/status/2011751222009881072","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2011533912171036788","https://t.co/Z8SJ5joiJb","zxx","Retweet","Ahlus Sunnah Fort Wayne Masjid","AHLUSSUNNAHFW","2270","0","42","0","113","23","2026-01-14 22:20:31","https://x.com/AHLUSSUNNAHFW/status/2011533912171036788","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/G-pnaqPbQAQyU_c.jpg"
"2011513822859968585","Ibn al-Qayyim (رحمه الله تعالى رحمة واسعة) said:

Yahyā ibn Muādh said: ❝The hearts are like pots; they boil with whatever is in them and the tongues are the spoons...❞ https://t.co/S6o8l5lANG","ca","Retweet","KSA_Dawah","ksa_dawah","1265","0","23","0","55","5","2026-01-14 21:00:42","https://x.com/ksa_dawah/status/2011513822859968585","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-pVH-4XUAwPmqr.jpg"
"2011531717866406249","Poetry the Prophet Muhammad (ﷺ) Used to Quote: Time Reveals All in Due Course

سَتُبْدِي لك الأيّام ما كُنْتَ جاهلا
ويأتيك بالأخبار مَنْ لم تُزَوِّدِ

“The days will reveal to you what you did not know,
and news will come to you from someone you didn’t send (to gather news).”

Aisha (radiyallahu anha) said: “When news was slow in reaching the Messenger of Allah (sallallahu alayhi wa sallam), he used to quote these lines of poetry by [the Arab poet] Tarafah. (Musnad Ahmad)

The meaning is: the news you seek will come to you from one whom you did not task or ask, so you should not be hasty, for the news will come to you eventually.","ca","Retweet","Abu Muhammad Walid","AbuMuhammadWA","16159","3","123","0","453","187","2026-01-14 22:11:48","https://x.com/AbuMuhammadWA/status/2011531717866406249","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/G-plbwqX0AE6gCI.jpg"
"2011498412550561979","Reminder to attend Jumuʿah early to catch the janāzah of Shaykh Abū Ḥakeem’s mother إن شاء الله https://t.co/y1lLGcf156","ca","Retweet","أبو ريّان 🥀","on1ycharmz","2236","2","9","0","42","4","2026-01-14 19:59:28","https://x.com/on1ycharmz/status/2011498412550561979","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/G-pHI8uXQAAlgZl.jpg"
"2011409537547563394","🔊 Ten Ill Effects of Being Undutiful to Your Parents. 

🎙️ Sh Uways At-Ṭaweel | @uwaysT 

 https://t.co/Av9tQBAZSY","en","Retweet","Salafi Publications","SalafiPubs","2936","0","38","0","51","16","2026-01-14 14:06:18","https://x.com/SalafiPubs/status/2011409537547563394","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://www.salafisounds.com/undutiful-to-your-parents-by-uways-taweel/","",""
"2011382335816491308","Ibn al-Qayyim (رحمه الله تعالى رحمة واسعة) said:

❝Some of the Pious Predecessors (Salaf) would say: ❝Innovation is more beloved to Iblīs (Satan) than sins, because...❞ https://t.co/3Ev3U8GfSL","ca","Retweet","KSA_Dawah","ksa_dawah","727","0","12","0","23","5","2026-01-14 12:18:13","https://x.com/ksa_dawah/status/2011382335816491308","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-ndkZuXsAAu7Ln.jpg"
"2011366075292619078","Rizq isn’t just money or a job. It’s everything granted to you - health, opportunities, relationships, even the air you breathe.

“No soul knows what it will earn tomorrow” (31:34).

تَوَكَّلتُ في رِزقي عَلى اللَهِ خالِقي
وَأَيقَنتُ أَنَّ اللَهَ لا شَكَّ رازِقي
وَما يَكُ مِن رِزقي فَلَيسَ يَفوتَني
وَلَو كانَ في قاعِ البِحارِ العَوامِقِ
سَيَأتي بِهِ اللَهُ العَظيمُ بِفَضلِهِ
وَلَو لَم يَكُن مِنّي اللِسانُ بِناطِقِ
فَفي أَيِّ شَيءٍ تَذهَبُ النَفسُ حَسرَةً
وَقَد قَسَمَ الرَحمَنُ رِزقَ الخَلائِقِ","ro","Retweet","Salah al-Iranee","SalahIranee","4621","0","59","0","167","64","2026-01-14 11:13:36","https://x.com/SalahIranee/status/2011366075292619078","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","video","https://video.twimg.com/amplify_video/2011365695338979328/vid/avc1/1080x1920/-dr699thwBf8h3BZ.mp4?tag=21"
"2011404977793908766","🔊 Unifying the Ranks of Ahlus-Sunnah in Light of the Quran and Sunnah.
 
🎙️ Abu Khadeejah ‘Abdul Wāḥid | @AbuKhadeejahSP 

 https://t.co/1FVnrkcuzu","en","Retweet","Salafi Publications","SalafiPubs","2206","0","19","0","36","4","2026-01-14 13:48:11","https://x.com/SalafiPubs/status/2011404977793908766","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://www.salafisounds.com/unifying-the-ranks-of-ahlus-sunnah-by-abu-khadeejah/","",""
"2011428759476576371","EVIL IS THAT WHICH HE HAS FOUND @m_g_alomari https://t.co/t6IhQTQIgl","en","Retweet","Raha Batts","RahaBatts","5903","0","82","1","156","42","2026-01-14 15:22:41","https://x.com/RahaBatts/status/2011428759476576371","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-oHpIvXkAA8tuZ.jpg"
