"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","hashtags","urls","media_type","media_urls"
"2011312526227611999","Despairing and not trusting in Allah is the root of these peoples problems.

They have lost all hope, so much so, that they now have adopted an approach of removing Israel by any means.

Even if those means are Kuffar, who will rule in contrary to the Shariah.

Any Muslim who hopes for the Taghut to take power, in any case, is a disbeliever.

Shaykh Sulaymān ibn Sahmān said it well:

""So whoever believes that implementing the Islamic Sharia leads to fighting and discord, and that unity and harmony can only be achieved under the rule of the ṭāghūt, is a kaafir, an enemy of Allah and all the messengers. 

For this is exactly the belief of the disbelievers of Quraysh, who thought the truth lay in what their forefathers followed, rather than what Allah sent His Messenger with.”

Second point:

If you know that referring to the ṭāghūt for judgment is Kufr, then know that Allah has stated in His Book that disbelief is worse than killing:

“And fitnah is worse than killing.” (Al-Baqarah 2:217)

and “Fitnah is worse than killing.” (Al-Baqarah 2:191).

The term fitnah here means Kufr. So even if the desert dwellers and the townsfolk were to fight one another until they perished, it would still be lighter than establishing a ṭāghūt on earth who rules contrary to the Sharia of Islam which Allah sent His Messenger with.

Third point:
If this kind of judgment is Kufr, and disputes are only over worldly matters, then how could you justify committing kufr for the sake of this world? A person does not truly believe until Allah and His Messenger are dearer to him than everything else, and until the Messenger is dearer to him than his child, his parent, and all people.

So even if you were to lose all your worldly possessions, it would never be permissible to seek judgment from the ṭāghūt for their sake. And even if someone forced you, giving you a choice between appealing to the ṭāghūt or giving up your worldly goods, you would be obliged to sacrifice them, and it would not be permissible for you to resort to the ṭāghūt.”
(Ad Durar as Saniyyah 10/509 511)

I do not understand why these people feel the need to chose a side.

And why they assume the Iranian rule would be any better for the Muslims.

Before Israel, Iran was our biggest enemies in the middle east. Even still they push their kufr and shirk on society.

So what ""better evil"" do you speak off?

Shirk is Shirk, Kufr is Kufr.

Anyone who commits them is equal and should be removed.

They also play this false narrative that not supporting the Taghut of Iran means you support Israel.

I seek refuge in Allah.

I ask Allah to destroy both, and establish the Muslims so that we may have our rights, and justice may prevail.

I question the Islam of anyone who thinks the Taghut may be better for us.

Only ruiling by Allah is better for us.

There is no ""better evil"" there is only good vs evil.

And one must be on the side of good and striving against evil with whatever you can.

May Allah guide us and grant us success.

Allah is The Greatest.","en","Tweet","سِدْر","FirmUponHaqq","1012","2","4","0","9","2","2026-01-14 07:40:49","https://x.com/FirmUponHaqq/status/2011312526227611999","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-mdskjXcAACqMr.jpg"
"2011180082740773040","Seemingly the Taghut in Iran is paying people to post in support of their currupt regime and currupt Religion.

Let it be known that the Muslims are not the Shia's/Rafidhah and we completely disavow them, 

Just like we disavow the Christian's and Jews.

When you take the Shahadah, you disavow these people. 

Does La ilaha illa Allah mean nothing to you?

Wallahi all of the disbelievers will be in the Hellfire for eternity.

And the people who did not disavow them after knowing their beliefs will be there with them.

""Allāh is the Ally of those who believe. He brings them out from darknesses into the light. And those who disbelieve - their allies are taghut. They take them out of the light into darknesses. Those are the companions of the Fire; they will abide eternally therein."" - (Al-Baqarah 257)

""Have you not seen those who claim to have believed in what was revealed to you, [O Muḥammad], and what was revealed before you? They wish to refer legislation to taghut, while they were commanded to reject it; and Satan wishes to lead them far astray."" - (An-Nisa 60)

Ibn Taymiyyah said:

""Whoever doubts the unbelief of these people after knowing their statement and knowing the religion of Islam is an unbeliever, like one who doubts the unbelief of the Jews, Christians, and polytheists""
(Majmu' al-Fatawa 2/368)

Dont sell out the religion, it only brings destruction.

Nothing has any power over you expect Allah.","en","Tweet","سِدْر","FirmUponHaqq","435","0","0","0","8","2","2026-01-13 22:54:32","https://x.com/FirmUponHaqq/status/2011180082740773040","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-kln8UWoAAvNo8.jpg
https://pbs.twimg.com/media/G-kln6aW0AAQCwb.png"
"2011141930609193068","Long live the Islamic Regime in Iran.

They deserve to live in peace.","en","Quoted","Jvnior","Jvnior","11410","30","78","3","850","6","2026-01-13 20:22:56","https://x.com/Jvnior/status/2011141930609193068","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2011166949812678696","In this Hadith which the Shia's have authenticated refers to cursing ""The Two idols of Quraysh and their daughters""

Which they say is Abu Bakr and Umar, and their daughters, Aisha and Hafsa

""Ibn Abbas, on the authority of Ali, peace be upon him, that he used to recite this supplication in his prayer and said 

""O God (2) [bless Muhammad and the family of Muhammad and] curse the two idols of Quraysh, their two false gods, their two false deities, their two lies, and their two daughters (3), who disobeyed Your command, denied Your revelation, rejected Your favor, disobeyed (4) Your Messenger, distorted Your religion, altered Your book, [loved Your enemies and denied Your blessings], nullified Your rulings, invalidated Your obligations, deviated from Your verses, opposed Your allies, befriended Your enemies, ruined Your lands, and corrupted Your servants.""

(Kitāb Sulaym ibn Qays, p. 587, Hadith 4, and by al-Kafʿamī in Al-Balad al-Amīn wa Jannat al-Amān, and al-Majlisī, Biḥār al-Anwār) 

If you have doubts about this referring to Abu Bakr, Umar, Aisha and Hafsa.

Then let the authorative scholars of this disgraceful religion clear that up for you.

Mohsen Fayz Kashani said:

""Our companions have narrated that the Commander of the Faithful, peace be upon him, used to recite in some of his supererogatory prayers the supplication of cursing the two idols of Quraysh, meaning Abu Bakr and Umar""
(al-Maḥajja al-Bayḍā pg. 222)

I ask Allah to guide you back to Islam.","en","Origin","سِدْر","FirmUponHaqq","825","2","3","0","13","1","2026-01-13 22:02:21","https://x.com/FirmUponHaqq/status/2011166949812678696","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-kZFt_W0AEeDgo.png"
"2011167322921459947","I dont know why this topic is debated, their disbelief is beyond clear. 

But if anyone is curious to see more evidence of their disbelief, i advise you to watch this video from @ProjectGuiding.

May Allah guide us all.

https://t.co/53ghFd9rNu","en","Reply","سِدْر","FirmUponHaqq","451","1","2","0","10","2","2026-01-13 22:03:50","https://x.com/FirmUponHaqq/status/2011167322921459947","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://youtu.be/GzRq0OLBznE?si=YWcioTRzbPrWq4ct","",""
"2010637173276430358","Jake Brancatella being wrong in this matter does not excuse the defending of Shirk by Daniel Haqiqatjou.

Despite what Daniel Haqiqatjou wants people to believe, he is still incorrect.","en","Tweet","سِدْر","FirmUponHaqq","455","0","1","0","13","1","2026-01-12 10:57:12","https://x.com/FirmUponHaqq/status/2010637173276430358","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2010619263350956419","A principle that some of these ""dawah influencers?"" have forgotton is being harsh towards the disbelievers and soft towards the Muslims.

You should teach the Muslims what is correct, not trap them into saying what isnt.

You do not guide the ignorant by telling them to speak about what they may be ignorant in.

You guide them by calling to the truth.

Its also not correct to say things like,

""Maybe you are (A Kafir)""

This is something i heard Jake Brancatella say.

If a Muslim shows us belief outwardly, it is not for us to question his state, so long as he does not do anything to nulify it.

If a Muslim shows disbelief, hes labeled a disbeliever.

If he shows belief, hes labeled a believer.

We do not look further then whats apparent,

People should remember that this life is nothing but worship.

Everything you do should be done seeking to be with Allah in the highest ranks.

You have been obligated to spread what is true, not change the hearts of the people.

So spread what is true, and leave what does not benefit you.

May Allah guide us.
----------------------------------------------------------

""There is no god but Allah, I attacked him with a spear. It once occurred to me and I talked about it to the Apostle (ﷺ). The Messenger of Allah (ﷺ) said: Did he profess"" There is no god but Allah,"" and even then you killed him? I said: Messenger of Allah, he made a profession of it out of the fear of the weapon. He (the Holy Prophet) observed: Did you tear his heart in order to find out whether it had professed or not?"" - (Sahih Muslim 96)

""Muḥammad is the Messenger of Allāh; and those with him are forceful against the disbelievers, merciful among themselves."" - (Surah Al-Fath - 29)

""Invite to the way of your Lord with wisdom and good instruction, and argue with them in a way that is best. Indeed, your Lord is most knowing of who has strayed from His way, and He is most knowing of who is [rightly] guided."" - (An-Nahl - 125)

The Prophet (ﷺ) said, 

""Make things easy for the people, and do not make it difficult for them, and make them calm (with glad tidings) and do not repulse (them )."" - (Sahih al-Bukhari 6125)

""So by mercy from Allāh, [O Muḥammad], you were lenient with them. And if you had been rude [in speech] and harsh in heart, they would have disbanded from about you. So pardon them and ask forgiveness for them and consult them in the matter. And when you have decided, then rely upon Allāh. Indeed, Allāh loves those who rely [upon Him]."" - (Ali 'Imran - 159)

""By time, Indeed, mankind is in loss, Except for those who have believed and done righteous deeds and advised each other to truth and advised each other to patience."" - (Surah Al-'Asr)

""And if you ask them, they will surely say, ""We were only conversing and playing."" Say, ""Is it Allāh and His verses and His Messenger that you were mocking? Make no excuse; you have disbelieved [i.e., rejected faith] after your belief. If We pardon one faction of you - We will punish another faction because they were criminals."" - (At-Tawbah - 65-66)

""Whoever disbelieves in [i.e., denies] Allāh after his belief... except for one who is forced [to renounce his religion] while his heart is secure in faith. But those who [willingly] open their breasts to disbelief, upon them is wrath from Allāh, and for them is a great punishment"" - (An-Nahl - 106)

""How many observers of prayer are there who profess with their tongue what is not in their heart? Upon this the Messenger of Allah (ﷺ) said: I have not been commanded to pierce through the hearts of people, nor to split their bellies (insides)."" - (Sahih Muslim 1064)

""And I did not create the jinn and mankind except to worship Me."" - (Adh-Dhariyat - 56)

""And they were not commanded except to worship Allāh, [being] sincere to Him in religion, inclining to truth, and to establish prayer and to give zakāh. And that is the correct religion."" - (Al-Bayyinah - 5)

""But if they turn away - then We have not sent you, [O Muḥammad], over them as a guardian; upon you is only [the duty of] notification/conveyance."" - (Ash-Shuraa - 48)

""And do not pursue that of which you have no knowledge. Indeed, the hearing, the sight and the heart - about all those [one] will be questioned."" - (Al-Isra - 36)

Ibn Taymiyyah said:

""If someone utters a word of disbelief with his tongue without need, deliberately and knowingly, that it is a word of disbelief, then he disbelieves by that outwardly and inwardly. 

It is not permissible to say that inwardly he may be a believer. Whoever says that has departed from Islam.

 God Almighty said: {Whoever disbelieves in God after having believed, except for one who is forced [to renounce his faith] while his heart is secure in faith. But those who willingly open their breasts to disbelief - upon them is wrath from God, and for them is a great punishment . }

It is known that the term ""disbelief"" here does not refer to mere belief in the heart, because a person cannot be forced into that. The verse excludes those who are coerced. 

It does not refer to those who merely utter words and believe, because the verse excludes those who are coerced, who are not forced to make a covenant or utter a statement, but only to utter it. 

Thus, it is understood that the verse refers to anyone who utters a word of disbelief, incurring God's wrath and a severe punishment, and who is considered a disbeliever for that, except for those who are coerced while remaining steadfast in their faith. 

However, anyone who willingly embraces disbelief while coerced is also a disbeliever. Therefore, everyone who utters disbelief is a disbeliever, except for those who are coerced and utter words of disbelief while remaining steadfast in their faith. 

God Almighty said regarding the mockers: {Make no excuses; you have disbelieved after your belief.} He clarified that they are disbelievers by their words, even though they did not believe in their truth. 

This is a broad topic, and its understanding is based on what has been previously mentioned: that belief in the heart prevents the intention to speak or perform an act of contempt and disdain, just as it necessitates love and veneration. 

The presence or absence of this in the heart is a matter established by God's way with His creation, just as the perception of what is pleasurable necessitates the perception of the opposite of pain, so if the effect is absent, it necessitates the absence of the cause, and if the opposite is found, it necessitates the absence of the other opposite. 

So speech and action that include belittling and contempt necessitate the absence of beneficial belief and the absence of submission and surrender, and therefore it is disbelief.

Know that faith, even if it is said to be belief, means that the heart believes in the truth, the words are believed in the heart, and actions confirm the words.""
(as-Sarim al-Maslul ala Shatim ar-Rasul pg. 524)

Ibn Taymiyyah said:

""Likewise, whoever calls upon other than God and makes pilgrimage to other than God is also a polytheist, and what he did is disbelief, but he may not know that this is forbidden polytheism.

Many people from the Tatars and others entered Islam while they had small idols made of felt and other materials, and they would approach and venerate them without knowing that this was forbidden [in the religion of Islam, and they would also approach the fire without knowing that this was forbidden] . 

Many types of polytheism may be hidden from some who entered Islam and they do not know that it is polytheism. This person is misguided and his act of polytheism is invalid, but he does not deserve punishment until the proof is established against him.""
((al-Ikhna'iyyah aw ar-Radd 'ala al-Ikhna'i pg. 205)

The Permanent Committee for Islamic Research and Fatwas in Saudi Arabia.
Under the supervision of Shaykh ‘Abdul-‘Azīz ibn ‘Abdullāh ibn Bāz 

Fatwah no. 4400:

""So clarifying the matter and establishing the proof (iqāmat al-ḥujjah) is for the purpose of removing any excuse before carrying out the PUNISHMENT upon him, NOT IN ORDER FOR HIM TO BE CALLED A DISBELIEVER ONLY AFTER THE CLARIFICATION.

Rather, HE IS CALLED A DISBELIEVER DUE TO THE ACT HE COMMITTED, such as prostrating to other than Allah, vowing as an act of worship to other than Him, or slaughtering an animal, like a sheep, for other than Allah...""
(Kitāb Fatāwā al-Lajnah al-Dā’imah – First Collection, vol. 1, p. 220)

Sulaymaan ibn Muhammad al-Munqari narrated to Us: ‘Abdoos ibn Maalik al-’Attaar narrated to me: I heard Aboo ‘Abdullaah Ahmad ibn Hanbal, may Allaah be pleased with him, saying: “The Fundamental Prindples of the Sunnah are:

Sulaymaan ibn Muhammad al-Munqari narrated
to Us: ‘Abdoos ibn Maalik al-’Attaar narrated to me: I heard
Aboo ‘Abdullaah Ahmad ibn Hanbal, may Allaah be pleased with him, saying:
“The Fundamental Prindples of the Sunnah are:

""6. And the abandonment of quarrelling, argumentation and controversy in the religion.""
(Usul al-Sunnah pg. 11)

Abdullah ibn ‘Utbah reported: Umar ibn al-Khattab, may Allah be pleased with him, said, 

“Verily, people were judged by revelation in the time of the Messenger of Allah, peace and blessings be upon him, and the revelation has ceased. We only judge now what is manifested outwardly of your deeds. Whoever shows us good, we will trust him and bring him close. It is not for us to judge anything of his inner secrets. Allah will hold him accountable for his inner secrets. Whoever shows us evil, we will never trust him or believe him even if it is said his intentions are good.”
(Sahih al-Bukhari 2641)

Allahu A 'lam.","en","Tweet","سِدْر","FirmUponHaqq","340","0","1","0","12","4","2026-01-12 09:46:02","https://x.com/FirmUponHaqq/status/2010619263350956419","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-cbe7RXYAABfQa.jpg"
"2010283400154980780","It always amazes me seeing people protesting on the street over economy, racism, desires.

But not over the same countries Disbelief.

As if anything other then following the religion really matters.

""Indeed, mankind is most unjust and ungrateful."" - (Surah Ibrahim - 34)","en","Tweet","سِدْر","FirmUponHaqq","317","0","1","0","10","1","2026-01-11 11:31:26","https://x.com/FirmUponHaqq/status/2010283400154980780","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2009795041355534732","Its no suprise that the lap dogs of the jews share similar characteristics to their masters.

They will start violence, oppression, genocides and then cry when anyone even attempts to defend themselves.

YOU started the Crusades, YOU did the slaughter in Jerusalem,

YOU did the Massacre of Ma'arra, YOU killed the civilians,

And YOU did the Circassian genocide.

None of these were by Muslims.

So stop crying about being the victims, anyone with a brain can see through your lies.

Your false ideology, false reality, false sense of security, will be the downfall of you.

There is no doubt in that.

ذَرْهُمْ يَأْكُلُوا۟ وَيَتَمَتَّعُوا۟ وَيُلْهِهِمُ ٱلْأَمَلُ ۖ فَسَوْفَ يَعْلَمُونَ

""Let them eat and enjoy themselves and be diverted by [false] hope, for they are going to know."" - (Al-Hijr - 3)","en","Tweet","سِدْر","FirmUponHaqq","1114","1","1","1","19","2","2026-01-10 03:10:52","https://x.com/FirmUponHaqq/status/2009795041355534732","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G-Q48jJXUAAbzv-.jpg"
"2009766395924427028","🚨BREAKING: Pope Leo XIV calls out Islamist violence against Christians

It's about time. https://t.co/mLjbbJF3j6","en","Quoted","Inevitable West","Inevitablewest","1625342","1607","16914","697","116035","5482","2026-01-10 01:17:03","https://x.com/Inevitablewest/status/2009766395924427028","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2009713905908453376/vid/avc1/1280x720/500x8p5NWg8USVsF.mp4?tag=21"
