username,date,full_display_text
abubakarkhalafi,29/03/2026 15:27,"""Sh al-Islm Muammad ibn Abd al-Wahhb Conference 1447H / 2026*

 His life and dawah.
 Clearing common misconceptions.
 Principles that shape sound understanding and the true unity of the Ummah.

 30 March  2 April 2026
 2 Sessions Nightly
 Masjid Quba, Leicester"
abubakarkhalafi,29/03/2026 15:25,"""We know what we want.

We even know what it takes to get there.

But discipline?

Consistency?

Perseverance?

Rare.

Jannah isnt earned by the lives were currently living.

May Allah guide us to something better."""
abubakarkhalafi,29/03/2026 10:57,"""We are honoured to host our first annual conference dedicated to Shaykh al-Islam Muhammad ibn Abd al-Wahhb  

 30 March  2 April 2026
 2 Sessions Nightly
 Masjid Quba, Leicester

Shaykh Abdul-Haqq at-Turkmani
Ustadh Abderahman Hammouche
Ustadh Abubakar al-Khalafi"
abubakarkhalafi,11/03/2026 07:03,"""The Last 10 Nights Are Here - Help Secure Masjid Quba

 Donate here: 

May Allah accept from us all and allow us to secure this masjid for the sake of Allah."
abubakarkhalafi,17/02/2026 12:11,"My advice to the youth as Raman enters:

Dont make your du all about you

Remember the ones who carried you to this point; your parents

Theyre either ageing or beneath the earth

One day youll be in their place

Make du the way you hope your children will for you"
abubakarkhalafi,17/02/2026 11:32,"""O Allah, have mercy on those who fasted with us in past Ramadhns but are now beneath the earth.

They once longed for its nights with us, and now they await our du in their graves.

O Allah, forgive them, ease their loneliness, and grant them Paradise."""
abubakarkhalafi,26/01/2026 11:32,"""AMAU Lands in Denmark! 

Three classical texts. Two days. One rare opportunity.

AMAU brings you a Dawrah Ilmiyyah designed to do more than inform:

From worship and sound methodology to sciences like Usul al-Fiqh, it builds the toolkit you need to engage the Deen with understanding and confidence.

 Teacher: Shaykh Abubakar al Khalafi 
 78 February, 2026
 Odense, Denmark - Dawah Center (Biskorupvej 2)
 Open to brothers and sisters

This isn't theory in a vacuum. It's knowledge you'll carry with you.

Full schedule & FREE registration:"
abubakarkhalafi,22/01/2026 15:23,""" An Episode You Cant Afford to Miss!

 Sheikh Dr. Asim al-Qaryooti, Ustadh Muhammad Tim Humble, and Sheikh Abubakar al-Khalafi discuss the most pressing challenges facing students of knowledge today:

- Struggling to dedicate oneself fully to studying Islam
- Taking the wrong paths in seeking knowledge
- Burnout and inconsistency
- Distance and online learning
- And much more

 Watch the second episode of Majalis Ilmiyyah NOW:"
abubakarkhalafi,19/01/2026 22:07,"Rajab is gone. 

Shabn is here.

If youre serious about Ramadn, the preparation starts now.

Clean your heart.

Repent.

Because the one who wastes Shabn rarely honours Ramadn."
abubakarkhalafi,17/01/2026 16:45,""" New Series at Masjid Quba starting today

 Hearts &amp; Tawheed: The Believers Core

 With Shaykh Abubakar al Khalafi @abubakarkhalafi

 Every Saturday after Ish (7 PM)

 Session 1: Loving Others Like Allah  The Shirk of Love

 Based on Kitaab at-Taweed, Chapter 31"
abubakarkhalafi,15/01/2026 14:47,"""""The Salaf never made men the scale for truth.

They followed the truth, and honoured those who followed it.

Today, many have reversed this: we follow fulan = therefore we must be upon the truth.

This is not Salafiyyah.

Its sectarianism in Salafi clothes.""
""
--------------

Personality-Based Hizbiyyah: A Hidden Fitnah in the Salafi Dawah"
abubakarkhalafi,15/01/2026 14:41,"The Salaf never made men the scale for truth.

They followed the truth, and honoured those who followed it.

Today, many have reversed this: we follow fulan = therefore we must be upon the truth.

This is not Salafiyyah.

Its sectarianism in Salafi clothes."
abubakarkhalafi,15/01/2026 14:41,"May Allah purify the dawah from hidden hizbiyyah,

Unite us upon truth,

And make our hearts attached to the aqq, not people."
Aboo_Tasneem,29/04/2026 20:44,"""Those with the most speech in disobedience to Allh

What about this era of ours wherein sinful speech is glorified on social media?!"
Aboo_Tasneem,27/04/2026 21:59,"""Beware of pride that prevents us from doing what is right and accepting the truth. The Messenger  said, The one who has an atoms weight of pride in his heart will not enter Paradise. Then he explained, Pride is to reject the truth and look down on people. (Muslim, 91)"""
Aboo_Tasneem,27/04/2026 21:59,"""Allh is Al-Shahd: The one who is aware of everything... The one who will testify for or against His servants for what they did.

Taken from: Explanation To The Beautiful And Perfect Names Of Allh by Imm Abd al-Ramn bin Nir al-Sad (may Allh have mercy on him)"""
Aboo_Tasneem,26/04/2026 16:57,"""Seek knowledge in order to act upon it"
Aboo_Tasneem,26/04/2026 12:00,"""Noble Wives"
Aboo_Tasneem,26/04/2026 12:00,"""How the Scholars Dealt With The Fitnah of Ibn Hd and the Muafiqah

Shaykh Rab bin Hd ( ): Ibn Hds fitnah is more dangerous than that of the adddiyyah by tens of times

Read the article:"
Aboo_Tasneem,23/04/2026 20:51,"""The great scholar, al-Imm 'Abdur Rahmn as-Sa'd, Allah have mercy upon him, mentions the benefits of mutual consultation (al-mushwarah):

1. Implementing the commandments of Allah, and following a path that Allah loves, as Allah has described the believers as people of mutual consultation. The Messenger, sallallhu 'alyhi wa sallam would consult his companions.

2. It brings about cohesion amongst the believers.

3. Ideas are clarified and intellects are nurtured.

4. It may be that the correct path is a collobarotation of 2 or 3 opinions.
Correctness in an affair is not known until it is compared with the incorrect position by a sound intellect. 

5. Mutual consultation nurtures love between the believers. 

Majmu'ah of the Shaykh v.26 p.120"""
Aboo_Tasneem,23/04/2026 20:50,"""Abu alah Dawood Burbank (may Allh have mercy upon him and his wife) he was a beloved teacher and friend, a good example to us all. He died in 2011, and till this day, almost daily,  we come across some work he did during his lifetime! 

We miss him dearly, may Allh reward him for his great efforts and grant him and his family the highest ranks of paradise."""
Aboo_Tasneem,23/04/2026 20:50,"""Dawah at Rideau Station in Ottawa

May Allh reward the brothers from Montreal and Ottawa who set up dawah table to invite people to Islm."""
Aboo_Tasneem,23/04/2026 20:49,"""A warning from not speaking the truth. 

Translated by Sh Abu Abdillah Bill Hussain ( )"
Aboo_Tasneem,23/04/2026 20:49,"""Follow the Dall, Not the Muft - 'Allmah Muqbil bin Hdi, Allah have mercy on him

al-Allmah Muqbil bin Had al-Wdi, Allah have mercy on him, was asked regarding the befitting stance of a person on a fatwa from a single scholar; specifically in matters of disagreement. Should it suffice him or should he ask as many scholars as possible, and then follow a fatwa from their fatwa? Is this acceptable and is it negligent to ask only a single scholar? 

His answer:

What I advise the brother with, if he is a student of knowledge, is that he should research in the books, and should diligently attempt to find the truth himself from the books of the people of knowledge, and the affair is easy, Allah willing. And if this is not easy, then what matters is the ease of the heart. So if the heart is assured by asking the first scholar [whose answers come] with proof [then this is acceptable]. 

You must ask for proof, because Allah says, Follow what has been revealed to you from your Lord and do not follow other than Him any awliy. Little do you remember.  [Surat al-Arf: 3]. If he brings proof from the book of Allah and from the sunnah of the Messenger of Allah, sallallhu alaihi wa sallam, and you have understood the proof, then suffice yourself with this, or then you can ask another. And be sure that the proof is not abrogated, or that it is not a proof for what it is being used for, as it may be that the muft takes to a madh-hab, and is giving a fatwa which agrees with his madh-hab.

Ijbatus-Sil, p.638
Translation: Abu Hafsah Kashiff Khan"""
Aboo_Tasneem,23/04/2026 20:48,"""A beautiful admonition from Ubayy bin Kab raAllhuanhu"
Aboo_Tasneem,19/04/2026 21:17,"""A beautiful du' of the great Companion- 'Abdullh ibn Mas'oud (may Allh be pleased with him). A Companion about whom the Prophet (peace and blessings of Allh be upon him) said:
""I am pleased for my Ummah with what ibn Ummi 'Abd ('Abdullh ibn Mas'oud) is pleased for it.""
[Silsilah al-Ahadeeth as-Saheehah, no.1225]"""
Aboo_Tasneem,19/04/2026 08:55,When Silence in the Face of Wrong Brings Collective Punishment...
Aboo_Tasneem,18/04/2026 20:06,"O Students of Knowledge put everything in its right place. Venerate the Book and the Sunnah, and return to the scholars: their speech, books, and their application; but its not proof."
Aboo_Tasneem,18/04/2026 19:54,"""So how can one live with such people?!"
Aboo_Tasneem,17/04/2026 20:53,"""NEW: The Trials will Increase as Time Goes By Until the Hour is Established. 

40 Hadith in Clarification of the Madhhab of the Salaf, that is the Madhhab of Ahlul-Hadith. (Hadith no. 10)

Read and share the PDF link:"
Aboo_Tasneem,17/04/2026 20:52,"""That which is most deserving of purification"
Aboo_Tasneem,17/04/2026 05:56,"For the Salafis it's never been about returning to the scholars or not. It's one of the hallmarks of the salafi da'wah. In it is safety.

    

'What counts is the truth, not the loudness of the shouting!'"
Aboo_Tasneem,16/04/2026 11:47,"""Just Arrived!
Freely Distributed  Order up to 5 Copies

Supplications & Adhkr within the Qurn and Sunnah
Compiled and translated by Shaykh Ab alah Dawood Burbank (may Allh have mercy on him and his wife)"""
SubboorAhmad,29/04/2026 15:39,"""The oppressors day will come, whether its in this life or the next. Examine yourself at a granular level: are you an oppressor in your own capacity?"
SubboorAhmad,28/04/2026 10:58,"""The Messenger of Allah  said, Take up your shields. They said, O Messenger of Allah, is the enemy present? The Prophet said, No, rather your shields from the Hellfire are to declare the glory of Allah, the praise of Allah, there is no God but Allah, and Allah is the greatest. Verily, they will come on the Day of Resurrection as saviors and guardian angels, and they are righteous deeds everlasting.

Source: al-Sunan al-Kubr lil-Nas 10617

Grade: Sahih (authentic) according to Al-Albani"""
SubboorAhmad,28/04/2026 05:27,"""During the past three hours, Israeli occupation forces killed:

two people southeast of the Gaza City 
one person in Al Sheikh Ridwan neighbourhood, northwest of the Gaza City
two people in Al Moraka City
a woman in a displacement camp in Khan Younis"
SubboorAhmad,27/04/2026 22:01,"""{He said, I only complain of my anguish and grief to Allah. And I know from Allah that which you do not know. He said, My sons, go and seek out Joseph and his brother, and do not despair of the Mercy of Allah. Truly, none despairs of the Mercy of Allah except the disbelieving people.} Quran 12: 85-87

Have you read the whole Quran in a language you understand? It is time you did.

The Purple Quran translation is excellent. Give it a read. And when you get a copy, a copy is given to a non-Muslim.

Its a win win."
SubboorAhmad,27/04/2026 21:33,"""When you're sad and things are looking bleak, look for a reason to smile. Believe me, you have much to be thankful for. Show gratitude. Thank the Almighty always."""
SubboorAhmad,27/04/2026 16:42,"Purple Quran translation is an amazing and new translation of the Quran, order here:"
SubboorAhmad,27/04/2026 16:38,"""""Hamza al-Khatib was a child whose brutal torture and killing helped ignite the Syrian revolution. 

As Atef Najib, one of those responsible for the torture and killing of teenagers and civilians in Daraa during the early days of the uprising, stands trial in Syria, Haris Tagari recalls speaking to Hamzas family in southern Syria.""
""
--------------

The lion that started the Syrian revolution"
SubboorAhmad,27/04/2026 16:37,"""""a materialistic narrative has crept into human culture, spinning its web of purposelessness, portraying humans as the mere froth on primeval churnings of the cosmos,"" says physicist Eric Hedine. 
Link below"
SubboorAhmad,27/04/2026 05:05,"""'If you are grateful, I will surely bestow more favours on you; but if you are ungrateful, then know that My punishment is severe indeed.'

Q14 (Ibrahim): Verse 7"""
SubboorAhmad,27/04/2026 04:59,"""Unbelievable tragedy 

French authorities kidnapped my children who could flee the Israeli genocide in Gaza with their father to France, Raghad al Sheikh grom Gaza says.

French authorities claim that a pro Palestine NGO is taking care about them. However, I believe they are being brainwashed as they cannot communicate with their father, who doesnt know where they are, except through written messages.
She shouts: I need my children back."""
SubboorAhmad,26/04/2026 21:52,"""Overwhelmed?  Allah is in control.
Crying?  Allah sees you.
Waiting?  Allahs timing is perfect.
Lost?  Allah guides.
Broken?  Allah heals.
Weak?  Allah strengthens.
Guilty?  Allah forgives.
Scared?  Allah protects."""
SubboorAhmad,26/04/2026 21:51,"""Syria commences first public trials of Assad era criminals in Damascus

Commencing with Atef Najib, a former Syrian army brigadier general responsible for the abduction and torture of the teenagers who scrawled anti-government graffiti on a school wall in Daraa. Syrians who fell victim to the subsequent destruction of Daraa humbled Najib with Takbirat and revolution-era chants."""
SubboorAhmad,26/04/2026 21:10,"""He said, Do not be afraid. I am surely with you both. I hear and I see.

Q20 (Ta Ha): Verse 46"""
SubboorAhmad,26/04/2026 21:08,"""Families of Syrian and Palestinian victims gathered in Damascus, especially in Yarmouk refugee camp and Tadamon, after the arrest of Amjad Youssef, a key perpetrator of the 2013 massacre that killed over 280 civilians, including women and children."
SubboorAhmad,26/04/2026 12:38,Atheist surprises Muslim
SubboorAhmad,26/04/2026 11:41,"""En route to Birmingham for a workshop at Al-Mahdi Institute (@almahdi_inst). I will be reading and sharing my thoughts on al-Rz's natural theology based on Malim Ul al-Dn, along with background knowledge of al-Malib al-liya."
SubboorAhmad,26/04/2026 04:58,"""If Allah touches you with harm, none can undo it except Him. And if He touches you with a blessing, He is Most Capable of everything.

Q6 (Al An'am): Verse 17"""
SubboorAhmad,26/04/2026 04:46,"""amn Tadamon mahallesinde katledilenler arasnda  Filistinli mhendis brahim el-Hadra da vard. 

nce Esed rejimi tarafndan tutukland, ardndan Tadamonda ldrld.

Direni ekseni hikayesine inananlar bilsin ki rejim brahim el-Hadra gibi binlerce Filistinliyi katletti."
SubboorAhmad,25/04/2026 23:00,"""If you are grateful, I will give you more. 

Q14 (Ibrahim): Verse 7"""
SubboorAhmad,25/04/2026 22:57,"""Hold on to your inner peace no matter how bad things are. That's your greatest strength. Without it, you have nothing. Remember, everything will pass."""
alHussainGani,14/04/2026 19:27,""" LIVE NOW

 Part 1 | The Authentic Creed &amp; What Opposes it, and the Invalidators of Islm  by Shaykh ibn Bz ( ) 

 Abu Ubaydillh ( )

 TUNE IN :"
alHussainGani,08/04/2026 12:22,"""Series of Lectures Tomorrow (9 April) at Markaz us-Sunnah

We are pleased to announce an evening of knowledge and reminders with the noble Shaykhs:

Shaykh Abu Khadeejah Abdul-Wahid @AbuKhadeejahSP
Shaykh Abu Idrees Muhammad @AbuIdrees
Shaykh Uways al-Taweel @uwaysT

Thursday 9 April 2026
Starting at 6PM
All Welcome"""
alHussainGani,08/04/2026 08:04,""" Selected Chapters from Sharh Riyadh al-Saliheen of Shaykh Ibn Uthaymin

 @AbuIyaadSP 

 Masjid As Sunnah, Bradford

 Fri 10th April 

 7:30pm inshaAllah

 Everyone welcome"
alHussainGani,06/04/2026 13:47,"""3 of 3
Shaykh Abdur-Rahmaan ibn Hasan (the grandson of Muhammad ibn Abdul-Wahab), rahimahullaah, said: 

""In the words of Imaam Ahmad, rahimahullaah, is an indication that doing taqleed before the proofs reach a person is not blameworthy. Rather, the one who is to be censured is that person to whom the proofs reach, yet he opposes them due to [adhering to] the saying of his scholar. ""
-"
alHussainGani,06/04/2026 12:13,"""May Allh have mercy on our Shaikh, the scholar, al-Imm, Rabee Ibn Hd Umayr al-Madkhal  his advices and admonitions were powerful and benefited those who listened and took heed.

May Allah grant him al-Firdaws al-Al The Messenger  informed us that it is the middle of Paradise and the highest of Paradiseabove it is the Throne of the Most Merciful, and from it the rivers of Paradise flow."""
alHussainGani,03/04/2026 14:48,"""A Warning to Those That Defend Themselves but Are Silent When the Truth &amp; its People Are Violated

Imm Ibn Qayyim Al-Jawziyyah"
alHussainGani,03/04/2026 14:48,"""The adddiyyah] used to lie and slander (people), and slander (more). So we explained their shaykhs lie, and his errors and misguidance, but they only increased their exaggeration in him."
alHussainGani,01/04/2026 11:55,""" Tafdhl (Preferment) of Men and Madh-habs Over Others Contains Danger to the Intellect, Knowledge and the Religion

Ibn Taymiyah (rahimahullh) stated: ""...the Hud-Hud (Hoopoe) was just a bird from the birds; yet he said to Sulaimn, the Prophet of Allh to whom He had given wisdom and knowledge: 'I have encompassed [knowledge of a thing] which you have not encompassed.'"""""
alHussainGani,01/04/2026 11:55,"""The Consequence of Speaking the Truth - Imm al-Dhahab"
alHussainGani,01/04/2026 11:55,"""BrakAllhu fkum Shaykhana. From true mn is that one loves for their brother what they love for themselves - and hates for their brother what they hate for themselves. And none is more deserving of this than your brother upon Sunnah, who has stood shoulder to shoulder with you calling to Allh and the Sunnah of His Messenger, defending Islm from attacks, and bearing the harms encountered upon that path. And truly, no one would love for themselves that they be removed from the fold of the Sunnah - and counted as being from those who are threatened with being driven away by stern Angels from the Hawd of the Messenger of Allh in the hereafter - without proof or justification in the religion of Allh for this. Indeed there is no ability nor might except with Allh."""
alHussainGani,01/04/2026 00:04,"""[An Example from the Salaf in Humility, Confidence, and Academic Rigour]

It is mentioned in 'The Echelons of the Grammarians' of Az-Zubaidi, that it was said to Abu Ubaid [Al-Qsim Ibn Sallm d. 222 AH]: 

""Indeed so-and-so says: 'Ab Ubaid has erred in two hundred words brought in his book {Al-Gharb Al-Musannaf}.'"" 

So Ab Ubaid was calm and forbearant, and he did not disparage the man in any way. Instead he said: ""In the Musannaf are so many thousands of entries, so if I haven't erred except in this small quantity, then it is no large amount. But if this companion of ours would present himself so we could debate him regarding these 200 errors  according to his claim  perhaps we could have found valid justifications for them.""

Az-Zubaidi added: ""Then I counted the number of entries in the book, and my tally arrived at 17,770 words.""

[Kitb Tabaqt Al-Mufassirn lid-Dwudi, 2/42]

And Ab Mas'd Ar-Rz said: ""Twelve or thirteen individuals impugned [Al-Hfidh] Rawh ibn Ubdah, yet none of their speech was upheld."" 

[Tahdhb At-Tahdhb, 4/391]"""
alHussainGani,31/03/2026 23:58,"""A Warning To Those That Defend Themselves But Are Silent When The Truth & It's People Are Violated 

Ibn Qayyim    said: 

""And what religion, and what good, is there in a person who sees that which Allah has prohibited being violated, His boundaries being ignored and transgressed upon, His religion being abandoned, and the Sunnah of His Messenger being rejected? Yet his heart is unmoved, and his tongue remains silent. Indeed, he is a mute devil, just like one who speaks with falsehood is an articulate devil. 

Has the religion (of Allah) ever been tested with anything other than the likes of these people? Those who, so long as their food and (positions of) leadership are secured and protected, have no concern for what happens to the religion of Allah. The best among them may feel slight sadness, but should he be challenged regarding something he holds dearwhether concerning his status or his wealthhe will strive and toil to the utmost of his ability, using the three levels of rejection and rebuke to defend himself, (i.e. they use their hands, their tongues, and their heart to; change, repel, reject, and rebuke that evil). 

These individuals, though they have fallen in the sight of Allah and are under His anger, have been tested in this worldly life with the greatest of trials, yet they do not feel it. Certainly, for sure, it is the death of the hearts. For indeed, the more alive the heart is, the stronger its anger is for the sake of Allah and His Messenger, and the more complete its defence of the religion shall be.""

['Ilm al-Muwaqq'n 'an Rabb al-'lamn Ibn al-Qayyim 2/177] translated by Abu Ukkashah Abdulhakeem"""
alHussainGani,31/03/2026 23:49,""" Important background context to the clarification posted above:


 A detailed article on the matter providing history and context:


 Liars and deceivers corrupt the scales and split ranks:"
alHussainGani,31/03/2026 23:48,"""""And inshallah, whoever is truthful, his truthfulness will be made known. And whoever is a falsifier and a liar, Allah will make that known."" - @AbuIyaadSP"""
alHussainGani,31/03/2026 23:47,"""Al-Haafidh Al-Nawawi   mentioned in Riyaadh al-Saliheen:"
alHussainGani,31/03/2026 23:45,"""                 

The Messenger of Allh ('alaihis-salm) said:

""There is no person who abandons a Muslim at a situation where his sanctity is violated and his honour is diminished, except that Allah, The Mighty and Majestic, will abandon him in a situation where he would love to receive His support.""

Reported by Imm Ahmad and graded hasan by Shaykh al-Albani"""
alHussainGani,31/03/2026 23:44,"""Hisham Al-Biyali:

- Actually speaks ill of the major scholars (Shaykh Al-Albani & Shaykh Hassan Abdul-Wahhab Al-Banna)
- Declared a Haddadi & a person of deviation by the Mashayekh of Egypt since 2014 after his refusal to recant and make Tawbah and even after being advised by Shaykh Rabee   

Praised & recommended by Arafat 
Somehow to bring him close!

Shaykh Abu Iyaad:

- Falsely accused of speaking ill of the major scholars 
-Not reached out to once or even spoken to concerning what was ASSUMED to be mistakes 

Declared an innovator by Arafat 
Somehow not deserving of being brought close by the same person?

What Salafiyyah is this?"""
alHussainGani,31/03/2026 23:44,"""Dangerous is the precedence of accepting tabd' based on personalities instead of proofs."""
alHussainGani,27/03/2026 11:28,""" Lesson Resumes this Sunday!

 The Book of Ritual Purification (Kitb a-ahrah) from Umdatul-Akm  Explanation of Al-Allmah Muammad ibn li al-Uthaymeen ( )

 Ustdh Abu Abdur-Ramn Hill ( )

 Sundays @ 12.30pm
 The ARC Community Hub, Loughborough, LE11 2UP

Brothers & Sisters Welcome

 Live on: 

 Catch up on the Previous Lessons here:"
alHussainGani,26/03/2026 19:07,"""Sincerity, truthfulness and honesty is a must when correcting others and refuting them, otherwise, the result is oppression of innocent Muslims;

Imm Adh-Dhahabi (rahimahullh) stated,

Speech concerning narrators requires the utmost piety, and freedom from following whims, desires and personal inclinations, and a complete acquaintance with the [science of] hadeeth and [the science of] defects in hadeeth.

Al-Mqiah of Adh-Dhahabi | Translated by Shaykh @AbuKhadeejahSP"""
AbuAmatullah_,02/05/2025 17:58,""" GIVEAWAY  5 WINNERS - FREE Hardcopies! 

How to Enter:
1. Follow this account
2. Like &amp; share this post
3. Comment ""Done""

 Free delivery in Europe &amp; USA
 Worldwide: book is FREE  just pay shipping or grab the digital copy.

Winners will be picked randomly!"
AbuAmatullah_,29/08/2024 15:19,""" Tonight 7pm    

 We welcome our noble Shaykh Dr. Khlid Al-Dhafr @almadani_k who will be delivering a two-part lecture series

 Masjid Bin Bz

East Rd London E15 3QR 

 Thursday 29th August 2024

 We begin at 19.00 BST | 21:00 KSA | 14:00 ET USA

 All welcome to attend and benefit in person or online at"
AbuAmatullah_,13/05/2024 20:15,"""CLARIFICATION: 

I have been informed about a tweet circulating about me apparently co-operating with Ahlul Bidah, and as is expected from those who fish in murky waters, it has been used to make insinuations. We see them doing this with our scholars, thus it goes without saying they will do the same with us! As far as the truth of the matter, then by the grace of Allah I have been selected as a Saudi approved Hajj Guide, Wa lillahil Hamd. THERE ARE NO LONGER UK HAJJ GROUPS. This is now the only way to make Hajj worldwide, by way of a Saudi Hajj body that has Saudi approved guides. The Saudi Hajj body organised a Hajj seminar for the UK hujjaaj to meet their guides (me being one of them) and to be taught about Hajj. I was asked to deliver the main topic of the rulings of Hajj itself, the other speakers were also selected HAJJ GUIDES whose Hajj groups were in attendance at the event. The Saudi reps who organised the event, themselves came to the UK and spoke at the event that was staged at the Hilton Hotel. It WAS NOT a sufi seminar or event held at a Sufi masjid, as is being suggested..and ALL attendees were this years UK Hujaaj who we will be accompanying for Hajj. Baarakallahu Feekum"""
AbuAmatullah_,27/03/2024 18:13,"""The Morden Day Speakers.
They are not teaching the books  of the Salaf.
Sh.Abdulilah Lahmami   @Abdulilah_UK @SalafiRecording 

Source of the Content-Salafi Recording, YouTube channel (
#islam #islam #quran #qurandaily #sunnah #sunnahrasul"
AbuAmatullah_,26/03/2024 21:55,""" Consider Making HijrahSoon

As the Western world slips and slides down the slippery slope of liberalism, seek to utilise an advance degree or investment income to relocate to the Muslim world. Whether its the first world infrastructure of the Arabian Gulf or the green pastures of Morocco, considering making an intention, seeking the aid of Allah, and plotting a way out. Who wants to tiptoe around discarded needles, oppress our women with gender neutral restrooms, and see our children groomed by a Marxist-laden non-binary, nihilist indoctrination system. If you have the work experience profile, move forward seeking the face of Allah. If you are young and starting out, pick your field wisely to position yourself well. There are large expat communities in Saudi Arabia, UAE and Qatar. Yes, the innital move will be bumpy with some culture shock, but the payoff will be tremendous when you settle in, and the tawfiq is from Allah. Remember, there is blessing in good intentions, don't be afraid, don't procrastinate. Life is short. Release yourself from the rainbow pathway."""
AbuAmatullah_,18/03/2024 05:20,"What to do if a dog touches you or your clothes - Explained by Shaykh Bi...  via @YouTube
@almanhajulhaqq"
AbuAmatullah_,18/03/2024 05:19,"""'General Encouragement To Sisters To Seek Knowledge' By Shaykh Abu Hakeem Bilal Davis"
