username,date,full_display_text
Muhamma90133977,28/04/2026 17:29,""" A man who exposed himself to multiple women on a London train, breaching a Sexual Harm Prevention Order (SHPO) handed to him less than two weeks prior has been jailed, following a British Transport Police (BTP) investigation.

Ayman Yanoussi, 21, and of St Johns Road in Newham, was sentenced at Inner London Crown Court on Thursday 16 April to 14 months imprisonment having previously pleaded guilty to two counts of exposure, breaching his SHPO, and possessing cannabis.

The court heard how on 28 December 2025, at 11.20am, Yanoussi was at Upminster Bridge Underground station sat on a bench on the platform.

A woman who walked up the platform noticed that Yanoussi was sat with his trousers by his ankles while touching himself inappropriately.

She took out her phone to record what he was doing to pass on to police, but he quickly pulled his trousers up and hid behind a pillar. He then boarded a District Line train heading towards Wimbledon.

Not long after he boarded the train, Yanoussi sat next to another woman and pulled his trousers down. After that woman moved away, Yanoussi sat opposite another woman, again exposing himself to her before she moved away.

Yanoussi repeated this behaviour a third time, sitting next to another woman and exposing himself as the train approached Elm Park at which point several of the women who Yanoussi had targeted left the train.

Yanoussi continued to expose himself on different trains across London while occasionally touching himself inappropriately until 12.51pm when a woman reported his behaviour to a member of staff.

The train Yanoussi was on was held at Hammersmith Underground station, and Yanoussi quickly fled the station.

A BTP officer was dispatched to the station and found Yanoussi waiting at a bus stop where he was promptly arrested for exposure. 

After being detained, it emerged that Yanoussi had been handed a Sexual Harm Prevention Order less than two weeks earlier after he was sentenced to nine months' imprisonment, suspended for 18 months, having pleaded guilty to three counts of Upskirting that occurred in April 2024.

Source UK Database."""
Muhamma90133977,28/04/2026 17:28,""" A primary school teaching assistant groomed a 10-year-old child into sending sexual videos on Snapchat. 

Charlie Territt, who worked at Streatham Wells Primary School, was sentenced to seven years in prison on Thursday (April 23) by a judge who described him as having a perverted fixation with the victim. 

Prosecutor Bhavin Patel said that throughout 2024, Territt engaged in late-night conversations with a vulnerable child on Snapchat. 

The 32-year-old sent sexual videos of himself and incited the child to send similar videos in return. 

Noticing a change in behaviour, the victim's elder sibling inspected the Snapchat account and discovered Territts vile messages. 

The abuse was reported to the police and on January 3 last year, police attended Territts home in South Bermondsey where they seized several phones and sex toys. 

Mr Patel said: ""Whilst police were inside his home, a car left the property. The driver and occupant were the defendants brother and cousin. The car was stopped and two more mobile phones were seized. 

Territt denied the abuse in interview and continued to do so after being charged, until an analysis of his phone revealed a sexual video of the victim as well as indecent images of three other children. 

Facing incontrovertible evidence, according to Judge Silas Reid, Territt then pleaded guilty to:

- Causing or inciting a child to engage in sexual activity, 

- Causing a child to watch a sexual act, 

- Sexual communication with a child  

- Making indecent photographs of children aged between 10 and 16. 

However, the defence said his client denied being a paedophile and that it was an attraction to this child as opposed to a wider interest. 

When Judge Reid questioned why, if he is not a paedophile, Territt had sexual images of other children too, Mr Waller said there were not as many images as typically seen in paedophile cases. 

Judge Reid told Territt: What you did can only be described as serious grooming. 

You engaged in utterly inappropriate conversations about sexual matters designed for your own sexual gratification, culminating in inciting the child to masturbate and you receiving images of it. 

The damage you wreaked by your behaviour will no doubt last many years if not forever. 

Judge Reid sentenced Territt to seven years imprisonment. 

Upon his release he will be the subject of a Sexual Harm Prevention Order and will be on the Sex Offenders Register for life.

Source UK Database."""
Muhamma90133977,28/04/2026 17:25,""" Sorry folks, another grim one.

 A diaper fetishist"" with a grotesque fixation on rooting through bins for used nappies has been jailed for a total of 2.5 years for doing the same thing again.

Abbie Taylor had been banned from going near bins but was seen by two different people climbing in and searching through their waste, Newcastle Crown Court heard.

Taylor, who identifies as a woman but previously committed offences under the name Martin Tarling and was being held on remand at a male prison, was given a suspended sentence in 2025 for targeting nurseries in South Tyneside.

The 47-year-old from South Shields, whose criminal record had 99 offences on it, has admitted breaching a criminal behaviour order and was jailed for two and a half years.

A three-year order was made in 2023 prohibiting Taylor from attending any nurseries, removing items from bins or wearing incontinence aids over clothing in public, the prosecutor said.

Taylor was originally given a suspended two years sentence in August 2025 for breaching the 2023 order by committing offences at several nurseries which included repeatedly dumping soiled nappies near nurseries and raking through the bins semi-naked.

In December 2025, a woman who lived with her husband, who needed to use adult nappies, found several of his soiled garments scattered around their garden, the court heard.

She believed they might have been blown out by the wind, but later that day heard someone moving her bins and looked out to see Taylor rummaging, the court heard.

The woman banged on the window and shouted, causing Taylor to flee semi-dressed, the court heard.

The following day, the woman saw Taylor going through her bin again, with the defendant leaving with a bag of rubbish, the court heard.

Shortly afterward in December another woman saw Taylor standing in her bin and searching, the prosecutor said.

A previous court hearing was told Taylor was a ""diaper fetishist"" whose Facebook profile described the defendant as an ""adult baby diaper lover"".

But in mitigation, a psychiatrist had concluded Taylor 's actions were not sexually motivated, which was accepted by the judge.

The judge said Taylor had a ""grotesque obsession"" with ""rooting around in bins near care homes or nurseries to retrieve soiled nappies or incontinence wear"".

""Your conduct is highly anti-social and extremely distressing to people who are affected by it,"" the judge told Taylor.

Taylor was jailed for 16 months for breaching the 2023 court order and 14 months consecutive for breaching the suspended sentence imposed in August 2025.

Source True Crime Online."""
Muhamma90133977,27/04/2026 17:13,"""NEVER FORGET WHAT ISRAEL DID TO GAZA!"
Muhamma90133977,27/04/2026 16:09,"""@KettlebellDan This is how you treat your customers?

Enjoy being ratioed by moldy bread"
Muhamma90133977,26/04/2026 12:20,""": Bees are officially declared the most important living species on the planet, essential to human life."
abusu1eiman,29/04/2026 06:55,"""Who is a Sunni? @hikmahpubs 

A response to those who say you have to be Ashari, Sufi."
abusu1eiman,28/04/2026 14:52,"""Is Iran  Fighting For Islam And Palestine? Br Shamsi"
abusu1eiman,28/04/2026 14:47,"""This Munafiq reminds me of the Hadith:

Wretched is the slave of the dinar."
abusu1eiman,26/04/2026 19:29,"""#Syria: one of the Regime's most wanted criminals has been caught.  

Amjad Youssef, the main Assad's Intelligence officer behind the Tadamon massacre (240+ residents executed in 2013) has been caught in an operation in the Ghab Plain."
abusu1eiman,26/04/2026 19:22,"""A Messege To Br Sneako &amp; Dr. Zakir Naik. May Allah Guide Them"
abusu1eiman,20/04/2026 23:39,"""Don't undermine the seriousness of associating and prompting deviants and innovators. 
Mufti Menk, Assim AlHakeem and Abu Taymiyah are guilty of watering down Islaam. 
Pretending that this is a trivial issue is treacherous and dangerous. 
Be careful who you listen to and who you collaborate with."""
abusu1eiman,17/04/2026 15:20,"""Shaykh Sulaymn al-Ruayl about X

Just a few minutes ago at the end of our lesson with the Shaykh in Masjid Nabaw, he said:

The default regarding the X platform is that what is shared on it is unreliable and false, unless proven otherwise."""
abusu1eiman,17/04/2026 05:26,"""The devil-hearted ruler... 

There are many wicked Khariji Muslims who deliberately twist the narrations regarding the obedience to rulers. Or, they cite the ones that they allege support their revolutionary tendencies and ignore the ones which expose them and their lies. 

Be careful of these people. 

If you live in Muslim country that has a Muslim ruler, then listen and obey in that which is good and don't obey him in disobedience. 

Don't speak ill of him in public and don't advise him from pulpits.

Make Duaa for him and not against him. 

Don't incite the masses against him and call for revolts and corruption. 

If you live among the Kuffaar, then remain silent as you have no right to discuss our affairs nor is there any weight for the opinion of a hypocrite who pays taxes to the Kuffaar, pledges allegiance to them and helps them in their evil ways by neighboring them and residing amongst them. 

Fear Allaah and adhere to the Sunnah."""
abusu1eiman,17/04/2026 05:26,"""This lying idiot either is too ignorant of the Arabic language to know that the Sheikh didn't say what he attributed to him or he is purposely misleading the people by doing his usual 8 to 5 job as a habitual liar. 
Actually, his wife should be able to assist him so he really doesn't have an excuse. 
I'm glad he's digging a bigger hole for himself. 
It won't be long before he announces that he has accepted Jesus as Lord and savior. Or something along those lines.
You might think that's a reach. Nah, no one plays with the Deen of Allaah and slanders the Salafi scholars except that he goes far astray. 
Time will tell inshaaAllaah. 
Bookmark this post for that day."""
abusu1eiman,14/04/2026 05:19,"""CARTOONS ARE NOT FOR KIDS, ESPECIALLY MUSLIMS!

Aladdin has: major shirk, sorcery, SHAYTAN WIPING HIS BEHIND WITH QURAN, sexualized characters, fortune-telling, dancing, music, free-mixing, alcohol, murder, fortune telling and Hindu-culture and orientalist barbaric-view of Arabs."
abusu1eiman,09/04/2026 02:22,"""Abdullah ibn Saba (The Jew) used to say: 

Begin by criticizing and attacking your leaders. (to cause a rift in society) And appear to enjoin the good and forbid evil so the people incline towards you.

[Tareekh At-Tabari (4/341)]"""
abusu1eiman,09/04/2026 02:21,"""Want to be a true Salafi? 

Shaykh al-Mufti Salih bin al-Fawzaan al-Fawzaan"
abusu1eiman,28/03/2026 14:10,"""Palestinian man speaking on Iran &amp; Israel"
abusu1eiman,06/03/2026 23:13,"whatever chanel just released it smells so good that im tempted just on the idea that she would experience this smell on evenings

its rare that I would go that deep over a fragrance"
abusu1eiman,01/04/2026 15:06,"Anything that resembles her is mine.

leather in it is too sharp its supposed to be subtle and later in the dry-down im going to let it macerate in shaa Allah"
mlafser,22/08/2025 15:07,"""""It is a famine.The Gaza Famine.

It is a famine that we could have prevented, if we had been allowed. Yet food stacks up at borders because of systematic obstruction by Israel.

Everyone owns this. The #GazaFamine is the worlds famine."" 

- @UNReliefChief"
mlafser,22/08/2025 15:00,"""Something remarkable just happened in Pakistan.
In only 8 months, citizens built the equivalent of half the countrys national electric grid, without waiting for government or utilities.

How?
 Cheap solar panels
 TikTok tutorials showing how to install them
 Farmers leading the way, swapping diesel pumps for solar

The results:
 Diesel sales dropped 35% in one year
 Families slashed costs and gained energy independence
 National demand on the grid actually declined because of so much distributed generation

This isnt just about Pakistan. Its a glimpse of how fast the world can shift when technology gets cheap enough and people take energy into their own hands.

These are the kinds of numbers that change the world.

 Full Energy Capital Podcast episode with Bill McKibben here: 

#EnergyTransition #Solar #Pakistan #EnergyCapitalPodcast"""
mlafser,16/07/2025 10:03,"""Video shows Israeli soldiers opening fire towards Palestinians trying to reach a Gaza Humanitarian Foundation (GHF) food distribution site in southern Gaza. At least 838 people have been killed at or near GHF aid sites since May."
mlafser,06/06/2025 07:15,"""Khabib Nurmagomedov refusing to shake hands with a female = Misogyny 

Muslim women wearing the burqa/niqab = Patriarchal oppression 

Halal slaughter = Animal cruelty 

Just a *fact-based* reminder for those that have jumped on the anti-Muslim/Islam bandwagon while claiming the superiority of western civilisation and western values

A civilisation that has normalised OnlyFans, abortions and hookup culture cant lecture others about womens rights.

A civilisation that has abandoned the institution of marriage, replaced children with pet dogs and see kids as a financial burden and an obstacle to career progression cant lecture others about childrens rights.

A civilisation that leaves their elderly parents in care homes to rot away while waiting for their inheritance cant lecture others about the rights of the elderly. 

A civilisation that invades, occupies, bombs, sanctions, genocides, ethnically cleanses and supports tyrannical regimes that do the same cant lecture others about human rights."""
mlafser,06/04/2025 19:23,"""An IDF soldier reportedly from Manchester firing indiscriminately on homes in Gaza Citys Shujjaiya neighbourhood.

War criminals live and walk among us."
mlafser,05/04/2025 11:37,"""Israels chronic lying and cover up of another horrific war crime. A video taken by a medic moments before being attacked shows that the Palestinian medics Israel killed and buried in a mass grave in #Rafah last week were in clearly marked vehicles with lights and sirens."
mlafser,05/04/2025 11:36,"""BREAKING: Video emerges of aid workers being fired on in Gaza, contradicting Israel's account of the deadly attack, with 15 bodies found in a ""mass grave.""

Sky's @AliBunkallSKY has the details."
mlafser,27/03/2025 12:50,"""3,441,600 worshippers in 1 frame."
mlafser,04/03/2025 05:12,"""Me: ""Do you condemn Israel for killing 200 children in the West Bank?""
Ex-congressman Joe Walsh: ""I'd have to know...""
Me: ""You'd have to know how the children were killed?""
Walsh: ""Yes...""

Me &amp; Joe Walsh clashed over Israel's actions in the West Bank, not just Gaza."
mlafser,18/01/2025 22:05,"""A Pakistani neuroscientist held in US custody has told Sky News she has hope she will be freed after ""new evidence"" emerged which may suggest her innocence.

Watch @sabahchoudhry's full report """
mlafser,02/01/2025 11:39,"""Eli Sham became Jabbar Shamsud-din.

Israeli false flags are becoming really sloppy these days"""
mlafser,18/11/2024 16:48,"Muslims face bleak and dystopian climate in UK, says head of thinktank"
mlafser,14/10/2024 16:24,"""Israels  bombing tents in the courtyard of Al Aqsa hospital in Gaza  is a vicious &amp; cowardly act of genocide.

They are burning people alive.

Biden  and Starmer  are responsible for creating a monster in Netanyahu 

All belong in The Hague."
mlafser,21/09/2024 21:00,"""Violating human and animal rights and exploiting natural resources.

Heres what else Coca-Cola is hiding from you"
mlafser,03/09/2024 07:10,"""'I think those MPs were ...particularly appealing to the Muslim community'

Chris Philp MP is supporting Kemi Badenoch for Tory leader 

@vicderbyshire asked Mr Philp about her comments today that some MPs won in the general election 'on the back of sectarian, Islamist politics'"
mlafser,07/08/2024 20:53,"I cherish silence, for in its depths, I find solace and reflection. Not everyone who hears your words can comprehend the whispers of your soul, just as not all hearts are attuned to the wisdom Allah has placed within us."
mlafser,07/08/2024 12:12,"""We are shocked at Robert Jenricks claim on Sky News this morning that those who proclaim God is great (or Allahu Akbar) in public shouldbearrested. 

 This is a phrase recited publicly and privately by billions of Muslims around the world as they offer their solemn prayers and praise God. 

 Mr Jenricks claim that politicians should choose their words wisely during this crisis rings hollow as he reaches for Islamophobic rhetoric, the lowest common denominator for demagogues. 

 It only goes to show that institutional Islamophobia is alive and well in the Conservative Party.  As a prospective leader, Mr. Jenrick should be showing leadership, reassuring our communities when fear is palpable.  

Instead, by calling for a well-worn religious phrase to warrant arrest is the kind of divisive language we would come to expect peddled by sections of the media and politicians, has emboldened the far-right thugs we see on our streets today.  

He should apologise, fully retract his comments, and speak to ordinary Muslims to understand why his remarks are so outrageous. Rather than inflaming tensions, he should focus on ways to bring communities together.

Read our full statement"
mlafser,02/08/2024 08:38,"""""We should start monitoring our mosques and madrasahs and imprison or deport our extremist imams.""

Is this the most Islamophobic speech ever given in the British Parliament?

On July 25 Baron Pearson addressed the House of Lords and targeted Islam, the Qur'an and Prophet Muhammad (pbuh). He also called for the burqa to be banned and accused ""Islamists"" of trying to take over the UK by stealth."""
mlafser,31/07/2024 14:43,"""Israel can pinpoint assassinate senior leaders of Hamas &amp; Hizbollah in hostile foreign capitals, with little collateral damage, but to try (and fail) to kill Hamas leaders in the tiny, occupied Gaza Strip, they apparently first have to kill 14,000 Palestinian kids. Ridiculous."""
qunfuz2,28/04/2026 10:57,"""The Arab Left by Tareq Y. Ismael discusses the USSRs support for the partition of Palestine and its recognition of Israel, which led to disillusionment among Arab leftist intellectuals and contributed to the first schisms within the group as early as the 1940s."
qunfuz2,28/04/2026 07:30,"""""A clear view on Russian oil infrastructure in Tuapse after today's repeated drone strikes. 
""
--------------

Ukraine is winning."
qunfuz2,27/04/2026 20:19,"""Whats left of a revolution once it is flattened, reframed and misunderstood?
@qunfuz2 reviews five books that revisit the Syrian uprising and its aftermath, correcting a record long distorted by war and politics:"
qunfuz2,27/04/2026 19:33,"""Trump gave Iran a tool to bring the world to its knees. If there was a Nobel prize for idiocy, Trump would be the hands-down winner."""
qunfuz2,27/04/2026 12:08,"""We are not animals, we are human beings - Palestinian elder in Gaza.

Support now: 

What is happening to our ummah? How are we accepting a genocide in Gaza for 2.5 years and it still hasnt ended? How are we able to sleep at night when our brothers and sisters are suffering a slow death? 

The frustration from Palestinians in Gaza is growing as they feel forgotten in the ongoing genocide. They are not wrong as media barely covers the daily killings, the suffocating siege and the horrible living conditions. Lets not be one of those who forgot Gaza.

The Sameer Project continues to distribute food daily made in our very own kitchen feeding thousands of people. On April 22nd, we gave out 500 meals of rice and meat to Nadi Al Bahri Camp in Gaza City. Total cost with 11% commission was $2,126.

Donate now to our Food & Water Campaign: 

Other ways to donate include:
 (Paypal option, please make sure to add a message saying ""Food"")
 (Venmo option, please make sure to add a message saying ""Food"")"""
qunfuz2,27/04/2026 10:28,who is an expert on expoitation of children/ slave labour/ rehabilitation facilities for exploited people in Syria?
