id,text
13,"[משתמש עשה ריטוויט]
""🚨 What the UAE and its media platforms are engaged in is organised Zionist propaganda, alongside a crude and aggressive promotion of what is labelled the “Abrahamic religion”, under the patronage of Mohammed bin Zayed (MBZ, one of the chief devils of Arabia). 

In this discourse, the so-called “good Muslim” is redefined as the slaughtered, silent Muslim: one who accepts Jewish and European racial supremacy and learns to coexist with genocide by treating it as a political inevitability and a series of “unfortunate events”.

Those presented as “activists” have never ONCE addressed Jewish Talmudic religious ideology or colonial Zionist political ideology, both of which legitimise mass killing and strip the Other of their humanity and which were invoked by the highest Israeli authorities.

❌ They did not speak about Netanyahu’s speech, in which he invoked the myth of the “Amalekites” and biblical texts to justify genocide in Gaza.
❌ They did not speak about Gallant, who described the population of Gaza as animals and denied the existence of any civilians.
❌ They did not speak about an Israeli minister who openly called for the nuclear bombing of Gaza and the extermination of its population.
❌ They did not speak about the flag marches in Jerusalem, nor about settlers’ chants insulting the Prophet Muhammad and calling for the killing of Arabs and the burning of their villages.
🩸 They did not speak about Israel killing 80,000 Palestinian Muslim people.
🩸 They did not speak about Israel killing 6,000 Lebanese Muslims.
🩸 They did not speak about Israel killing 1,200 Iranian Muslims.
🩸 They did not speak about Israel killing 1,000 Yemeni Muslims.
🩸 They did not speak about Israel killing Muslims in Iraq and Syria.
🩸 They did not speak about the UAE’s support for mercenary militias and its partnership in the extermination of the people of Sudan.

All of this silence, only for them to suddenly transform into moral authorities and preachers of “humanity”, simply because this time the killing involved Muslims and the victims were Israeli and Australian Jews.

⚖️ They spoke only of an alleged “Islamic ideology” that killed 12 Israelis, while entirely ignoring expansionist Jewish Talmudic ideology, articulated openly by its rabbis and its prime minister, which has resulted in the killing of more than 100,000 Arabs and Muslims, a genocide documented in sound and image, and the occupation of Arab land in Palestine, Lebanon, and Syria.
❗ This is a stripping away of the most basic meaning of humanity.
❗ This is moral selectivity fully aligned with a colonial and supremacist worldview.
❗ This is political complicity and direct service to the occupation’s narrative.

The UAE will sooner or later face divine punishment just like every other evil entity."""
14,"[משתמש עשה ריטוויט]
""i’ve never seen a more cowardly group of people, so many young men all over the place… why did it take an overweight arab uncle in his mid-40s to stop the shooter?"""
15,"[משתמש עשה ריטוויט]
""Zionists cannot contain their rage over this clip of Tucker visiting refugees from Gaza in Qatar"
16,"[משתמש עשה ריטוויט]
""@elonmusk It does, until you remember Trump bragged about earning Miriam Adelson’s money with his Israel policy. Unless…"""
17,"[משתמש עשה ריטוויט]
""@andrewilliamsus uncle tom, funny thing is you look like a bootleg somali (just with a hideous expression and ugliness that’s shown up due to how pathetic you are)"""
18,"[משתמש עשה ריטוויט]
""I burst out laughing 🤣"
19,"[משתמש עשה ריטוויט]
""There’s a list of leaked Bashar clips that haven’t been released yet. Seems like the leakers are releasing them day by day for a greater impact.

I wouldn’t be surprised if one of the clips shows Bashar openly supporting Israel."""
20,"[משתמש עשה ריטוויט]
""WHY?!

Egyptians stopped operating their heavy equipment after completing their search for the bodies of Israeli soldiers in Gaza.. 

There are bodies of over 10,000 Palestinians under the rubble of their homes destroyed by the Israeli occupation forces."""
21,"[משתמש עשה ריטוויט]
""Unfortunately before Trump turned on us, he was paying tribute like the good soyim he is 🎗️and so will all others who visit the holy Somali lands"
22,"[משתמש עשה ריטוויט]
""“Somalis have no inferiority complexes, no wide-eyed worship of the white man’s ways and no fear of him, of his guns, or his official anger. They are a race to be admired, if hard to love.”

- Gerald Hanley"
23,"[משתמש עשה ריטוויט]
""Are you ready for a birthright trip to the promised lands of Minnesota? 

Now offering Aliyah Tours from Mogadishu to Minneapolis to all Somalis worldwide. A return to our homeland!

Read the thread for further details:"
24,"[משתמש עשה ריטוויט]
""After the Black Hawk Down Holocaust the Somali nation made one vow: Never Again.  

Minnesota, from the Mississippi River to Lake Superior, is the eternal and undivided homeland of the Somali people by divine decree and historical right.  Establishing an American state rewards centuries of cultural aggression and demographic warfare.
The only moral solution left is the voluntary emigration of Americans to the other 49 states.  

We stand as the only functioning democracy in the Midwest."""
25,"[משתמש עשה ריטוויט]
""Vocatives in Duʿāʾ: Allahumma vs. Rabbana"
26,"[משתמש עשה ריטוויט]
""Yes, I’m sure the US Army Rangers and Delta Force were in Somalia as secret humanitarian workers! 

This propaganda needs to die

Americans in 1993 openly said that they wanted to “remake” Somalia into a UN trusteeship colony, and turn us into a secular liberal puppet state"""
27,"הציוץ המקורי (ציטוט):
""2100 @IDF heroes have attempted suicide since October 7th. 300 succeeded. We must do better 

--------------

תגובת המשתמש:
Yeah, we need 2100 / 2100 next time!"
28,"[משתמש עשה ריטוויט]
""Israeli sources confirm that Wall Street Journal columnist Yasser Abu Shabab was killed in Rafah today."""
29,"[משתמש עשה ריטוויט]
""'We want jews in Palestine and they need to have jewish kids who will have mandatory conscription because they need to oppress the Palestinians who are having more kids than us and raising freedom fighters so the jews who are safe abroad need to come here, steal land, and face the resistance we haven't been able to get rid of for 100 years. The jews will have bomb shelters and guns though so it's okay and they will be allowed to shoot Palestinian kids in the head, heart, knees and genitals. Come to the ""jewish state"" where terrorism and rape of non-jews is overlooked by the knesset/government and we will pay you more the closer you live to Gaza and the occupied West Bank because you're practically human shields.'"""
30,"[משתמש עשה ריטוויט]
""This video is a straight-up trope."""
31,"[משתמש עשה ריטוויט]
""This is Judge Tracey Lloyd-Clarke, today she has sentenced 24 year old David Morgan to 20 MONTHS in prison for some posts on X.

The same judge let off a CHILD RAPIST called Reese Newman because she said the prisons were overcrowded!

This is British Justice."
32,"[משתמש עשה ריטוויט]
""

The West and Britain in particular, has spent decades lecturing Muslims about “terrorism,” cultivating the false notion that Muslims pose some unique threat to global stability. Yet here we are again: their allies and ideological offspring brazenly gunning down innocent children, mirroring the very brutality of the Zionist entity they so loyally protect.

What is even more disgraceful is the deafening silence of Britain’s palace-approved imams. They posture with moral authority, yet lack the backbone to call out the heinous crimes committed by the British state and its partners. Instead, they sit poised with pen in hand, ready to condemn Mujāhidīn for resisting the same barbaric violence that these governments routinely unleash on Muslim populations.

And the greatest irony? These voices never exhibit even a fraction of the grief or urgency for Muslim blood that they display for others entirely outside their remit. Their selective outrage has become a trademark, a betrayal disguised as “moderation.”

The hypocrisy is staggering. The blood of Muslims, it seems, is still the cheapest currency in the Western moral economy."""
33,"[משתמש עשה ריטוויט]
""Ian Hudson (left) tried to sexually assault a woman in Sunderland until a brave young Muslim man, Hamzah Albar (right), intervened.

Hamzah confronted Hudson, chased him down, was punched in the face, and restrained him until police arrived.

Hudson has been jailed for 9 years for 8 offences.

Pin-drop silence from the far right and the right-wing commentariat."""
34,"[משתמש עשה ריטוויט]
""يراهن العدو على انكسارنا
مشاهد من إصلاح أقسام داخل مستشفى مجمع الشفاء في غزة تعيد الأمل في نفوس المحاصرين وتغيظ المحتل المجرم والمتصهينين..
ح نعمرها بتوفيق الله وجهود المخلصين."
35,"[משתמש עשה ריטוויט]
""Chief Magistrate Paul Goldspring has has referred the case of Nick Griffin for 'racial hatred, including anti-semitism' to the Crown Court as he said  more sentencing power may be needed.

The same Goldspring who gave paedo Huw Edwards no jail time.

This is British Justice."
36,"[משתמש עשה ריטוויט]
"""
37,"[משתמש עשה ריטוויט]
""Imam Jamil Al-Amin passed away today while still confined within the prison walls. Like his companion, Imam Luqman Abdullah, who preceded him, these were men who, in shā’Allāh, remained steadfast and true to their covenant with Allāh. They stood in stark contrast to many other “imams” in the West, who faltered and compromised.

Though they may not have been formally recognized as ulama, they—in shā’Allāh—acted upon the knowledge they possessed, which is what truly matters. نَحْسُبُهُمْ كَذَلِك، وَاللَّهُ حَسِيبُهُمْ، وَلَا نُزَكِّي عَلَى اللَّهِ أَحَدًا. Even amid his suffering, Imam Jamil remained thoughtful, conveying his salām to me through some who were in touch with him.

May Allāh forgive them both, envelop them in His infinite mercy, illuminate their graves with radiant light, and elevate their ranks among the righteous.

Ahmad Musa Jibril 
2 Jumāda ath-Thānī 1447"""
38,"[משתמש עשה ריטוויט]
""All of you are deliberately mischaracterizing what Sarah Hurwitz was saying about Holocaust education. Do better."
