id,text
16,"[משתמש עשה ריטוויט]
""Lesson: The Divine Decree
Teacher: Ustadh Abu Kenzah Jamal
Time: Today | 7:00 PM
Location: Masjid Daar us Sunnah

Live Stream: DuSDawah (YouTube)


Attendance: Open to all

For Islamic reminders, benefits & cancellations (WhatsApp):


Masjid Appeal – Support DuSunnah’s move:"
17,"[משתמש עשה ריטוויט]
""🎙️ CLUBHOUSE TOWN HALL: LIVE Q&A

Thinking about enrolling in our holistic healing course but still have questions?

Join our exclusive Clubhouse Town Hall Q&A, where we break down:
✔️ What the course actually teaches
✔️ Who it’s designed for (and who it’s not)
✔️ How to apply the knowledge ethically and professionally
✔️ Real-life use cases and outcomes

This session is designed for those who are serious about learning, whether for personal growth or professional practice.

📍 Live on Clubhouse
🎤 Open-floor Q&A
📘 Course overview + enrollment info shared LIVE

🔗 Join the Clubhouse room:


⸻

🌿 Authentic, Sunnah-based Hijāmah training
With theory, hands-on practice, and certification.

دورة متكاملة في الحجامة وفق السنة
تشمل التأصيل العلمي والتطبيق العملي

🔗 Register / التسجيل:


📞 Call / Text / WhatsApp:
667-415-8422

🌐 LinkTree:


⚠️ Once full, registration closes — do not delay.
⚠️ عند اكتمال العدد يُغلق التسجيل.

👉 Join the room. Get clarity. Make an informed decision."""
18,"[משתמש עשה ריטוויט]
""Whoever reads the Quran and respects it will find:

The greatest affair in the Quran is the right of Allah: to be singled out with all worship.

“Know that none has the right to be worshipped except Allah.”

Shaykh Al-‘Allamah Salih Āl al-Shaykh"
19,"[משתמש עשה ריטוויט]
""Talha ibn Ubaydillah: Paralyzed Due to Shielding the Messenger of Allah

Qays Ibn Abi Hazim said: “I saw the hand of Talha [ibn Ubaydillah] paralyzed; he shielded the Prophet (sallallahu alayhi wa sallam) with it on the Day of [the Battle of] Uhud.” (al-Bukhari)

Talha ibn Ubaydillah (radiyallahu anhu) was wounded on the Day of Uhud with thirty-odd wounds from stabs, sword blows, and arrow strikes. He had wounds on every part of his body. (See Fath al-Bari)

The Prophet (sallallahu alayhi wa sallam) said about him that he is a martyr walking upon the earth. (al-Tirmidhi)"""
20,"[משתמש עשה ריטוויט]
""The real question to Iranians may be: is it the religion that oppresses, or is it the way a particular interpretation is imposed and enforced by those in power? 

There’s no doubt that Persia had its own rich civilization and deep intellectual traditions long before the arrival of Islam to the empire.

However, we should note that Persians were also among the peoples involved in the army that took over the Sasanian Empire. It wasn’t a purely “Arab” army. There were in Arabs, Persians, Ethiopians, and others in that army. 

Then, Persians embraced Islam and contributed enormously - through scholarship, governance, literature, and the sciences to the growth and enrichment of the Islamic world. For 1400 years, no Iranian/Persian blamed the religion. 

Moreover, Iranians did not view Islam itself as the problem prior to Khomeini’s rise. If you ask secular Iranians who lived during the Shah’s reign (or earlier), many will tell you their issue was not with the faith as a personal religion, they had no problem with it. So what changed?

By contrast, you rarely hear citizens of countries such as Kuwait, Qatar, or Saudi Arabia - where they generally follow the teachings of Ibn Abd al-Wahhab, say they want to flee because of Islam itself. 

That comparison is something worth reflecting on."""
21,"[משתמש עשה ריטוויט]
""You can be the ripest, juiciest peach in the world, and there will still be someone who hates peaches."
22,"[משתמש עשה ריטוויט]
""Who Were Jannah &amp; Jahannam Created For? | Shaykh Salih al-Hudaythi
_______  

For Islamic reminders, benefits &amp; cancellations (WhatsApp):    

Masjid Appeal – Support DuSunnah’s move:"
23,"I think those who were tested with lack of patience and mannerism due to their eagerness of understanding this affairs now the matter has been clarified with our respected teachers, May Allah preserve them upon good and elevate their status in this life and the next one Ameen"
24,"[משתמש עשה ריטוויט]
""One downside of being raised in non-Muslim lands is the weakness in upholding manners of friendship. People often don't truly know their friends or check on them. 

Shaykh Mustafa Mabram regularly mentions the importance of knowing basic details about your friend, his name, his father's name, his kunya etc. 

How strange is it to be friends with someone for ten years and still not even know his full name!"""
25,"[משתמש עשה ריטוויט]
""Some people are so poor, all they have is money.

قال الشافعي رحمه الله:  رأيت الناس قد مالوا إلى من عنده مالٌ ومن لا عنده مالٌ فعنه الناس قد مالوا *** رأيت الناس قد ذهبوا إلى من عنده ذهبٌ ومن لا عنده ذهبٌ فعنه الناس قد ذهبوا *** رأيت الناس منفضة إلى من عنده فضة ومن لا عنده فضة فعنه الناس منفضة"""
26,"[משתמש עשה ריטוויט]
""Tolerating Sin in a Gathering to Avoid ‘Killing the Mood’

Shaykh al-Islam Ibn Taymiyyah said:

Among people are those who backbite to go along with his sitting companions, his friends and his relatives, while knowing that the one being backbitten is innocent of what they are saying, or that only some of what they say is true.

Yet he thinks that if he were to object to them he would spoil the atmosphere of the gathering and that the people present would find him burdensome (i.e. they would not want him there).

So he considers agreeing with them to be from good social conduct and pleasant companionship! And they may become angry, so he becomes angry due their anger, and so he engages in it along with them.

(Majmu‘ al-Fatawa 28/236)"""
27,"[משתמש עשה ריטוויט]
""When You See Your Companion is Sad - Ibn Hajr"
28,"[משתמש עשה ריטוויט]
""When you see your brother injured on the battlefield, lift him up!

The Ugly Consequences of Sins (Part 3) | Sheikh Abu Hakeem Bilaal Davis | The Disease and The Cure
@AbuHakeemBilal @GtownMasjid"
29,"[משתמש עשה ריטוויט]
""العلامة الفوزان: بعض الشباب يطيل الخطبة ويذهب يمينا وشمالا ويذكر أحوال الدول والأمم يريد أن يعدل الدنيا كلها في خطبته."
30,"[משתמש עשה ריטוויט]
""The Tremendous Virtue of Walking to Jumu'ah"
31,"[משתמש עשה ריטוויט]
""The Last Hour of Friday/Jumu'ah: Allah Accepts Your Du'aas"
32,"[משתמש עשה ריטוויט]
""Harm may come when you enjoin the good and forbid the evil, patience is the key…"
33,"[משתמש עשה ריטוויט]
""From the beneficial works of Shaykh al-Allamah Abdullah al-Bukhari (May Allah preserve him)."
