id,text
14,"[משתמש עשה ריטוויט]
""#NEW | The Ruling on Normalization Treaties | (01) Ramadān 1445 Q&amp;A | Shaykh Ahmad Musa Jibril (حفظه الله تعالى)

#Ramadan1445QA"
15,"[משתמש עשה ריטוויט]
""🚫 Recent behaviour of the Laadheenees oddly resemble that of the Murjī Madākhilah (SuperSalafīs); in their reverence of their secular tyrants, and in labeling Ahl Al-Haqq as Takfīrīs— while ignoring the actual extremists.

Point by the shaykh here is 💯 relatable even in MV ↓"
16,"[משתמש עשה ריטוויט]
""BREAKING! U.S. federal appeals court has thrown out all remaining convictions of Sheikh Ali al-Timimi 

A federal appeals court has thrown out all remaining criminal convictions against Sheikh Dr Ali al-Timimi, effectively bringing an end to 20 of incarceration (15 of them under maximum security solitary confinement), as well as 5 years under house arrest. 

The 4th U.S. Circuit Court of Appeals vacated Sheikh Dr. Ali al-Timimi's convictions after ruling he engaged in constitutionally protected free speech and did not violate any laws.

Judge James Wynn wrote in a unanimous opinion for a three-judge panel. “The First Amendment’s protection does not depend on the popularity or palatability of the message conveyed. On the contrary, it is most vital when speech offends, disturbs, or challenges prevailing sensibilities.”

The appeals court said Dr. Al-Timimi’s suggestions to his associates were not “concrete” enough to cross the line into criminal conduct.

“Because the Constitution forbids criminal punishment for protected advocacy—however odious the content of that advocacy—we conclude that Al-Timimi’s speech remained protected under the First Amendment.”

George Washington University law professor Jonathan Turley, who represented Dr. Al-Timimi for 17 years, stated, “It stands as one of the longest direct appeals in history. The case raised troubling due process and free speech issues,” Turley said, crediting (Federal Defender Geremy) Kamens for the successful result.

— A Idris Palmer"""
17,"[משתמש עשה ריטוויט]
""I wonder who he’s talking about. Apparently if you “criticize” the UAE leader, you’re no longer a Salafi, Lol…

An argument can be made (if it is not already the standard), that anyone who defends/openly supports the UAE government, his Islam is in question (as the default), due to their open Shirk and Kufr, as well as their open enmity towards True Islam.

Will @FarisHammadi be open to doing a Mubahalah on the Hukm of the UAE government? Don’t be afraid, I know you’re too afraid to have a live debate, this will be a quick Mubahalah."""
18,"[משתמש עשה ריטוויט]
""Between Allahﷻ and the World: Choosing the Right Approval"
19,"[משתמש עשה ריטוויט]
""@ProjectGuiding Suddenly this Zindiq can call for rulers to be overthrown and other ""Khariji"" activities."
20,"[משתמש עשה ריטוויט]
""With Ramadan coming up, prepare yourself so you can get the most out of it Insha’Allah"""
21,"הציוץ המקורי (ציטוט):
""THE TRUTH ABOUT VENEZUELA 

--------------

תגובת המשתמש:
may the Master of the world destroys you filthy animal."
22,"His arrest justifies Madkhalism-sucking up to leaders. however before him my scholars got arrested and are imprisoned. Nasr al Fahd, Sheik Talib, Sheik Sulayman ul Ulwan- yet we heard no noise."
23,"[משתמש עשה ריטוויט]
""The distinction of “explicitly saying physically,” and “believing the Dhāhir of Allah is Above His Throne,” appears to be a red herring on your end. The questioner clearly meant the latter, and you answered based on the former. I’m sure you recognize that, and perhaps it was done unintentionally, which is why I’m asking you clearly: Does the one who affirms the ظاهر meaning of these Ayāt/Hadith (e.g., Allah is Above The Throne, Allah Descends to the lowest heaven, we will see Allah in Jannah insha’Allah, Allah Spoke with Musa with Sound, etc), without any Ta’weel, whilst negating a comprehensible Kayfiyyah — what’s their general Hukm according to your belief? هداني الله وإياك."""
24,"הציוץ המקורי (ציטוט):
""#BREAKING: King Salman and Crown Prince Mohammed bin Salman direct the intensification of Saudi Arabia’s air, sea, and land corridors to deliver humanitarian aid to Gaza 

--------------

תגובת המשתמש:
if israel allows it to happen"
25,"[משתמש עשה ריטוויט]
""Excel is difficult to learn, but not anymore!

Introducing ""The Ultimate Excel ebook ""PDF.

You will get:

• 74+ pages cheatsheet
• Save 100+ hours on research

And for 48 hrs, it's 100% FREE!

To get it, just:

1. Like & Retweet
2. Reply ""SEND""
3. Follow 
@setu_ai_expert

 [MUST]

Bookmarks also and  [ you will recieve directly in your DM within 72 Hours ]"""
26,"[משתמש עשה ריטוויט]
""I often wonder if this guy in particular is diagnosed with some sort of mental illness, learning deficiency, because his “gotcha” comments would be better served being featured on a charity commercial for learning disability centers, rather than actual theological discourse.

To explain simply to this moronic Jahmi Mushrik:

They believed to the effect that they acknowledged that the Creator, the Sustainer, and the One who controls and facilitates the finality of the affairs, etc. — is Allah سبحانه وتعالى.

Al-Qurṭubī states in his Tafsīr:

قَوْلُهُ تَعَالَى: ﴿وَمَا يُؤْمِنُ أَكْثَرُهُمْ بِاللَّهِ إِلَّا وَهُمْ مُشْرِكُونَ﴾
نَزَلَتْ فِي قَوْمٍ أَقَرُّوا بِاللَّهِ خَالِقِهِمْ وَخَالِقِ الْأَشْيَاءِ كُلِّهَا، وَهُمْ يَعْبُدُونَ الْأَوْثَانَ، قَالَهُ الْحَسَنُ وَمُجَاهِدٌ وَعَامِرُ الشَّعْبِيُّ، وَأَكْثَرُ الْمُفَسِّرِينَ.

“His saying, Exalted is He: ‘And most of them do not believe in Allah except while they associate partners with Him.’
It was revealed concerning a people who acknowledged Allah as their Creator and the Creator of all things, yet they worshipped idols. This was stated by al-Ḥasan, Mujāhid, ʿĀmir al-Shaʿbī, and the majority of the mufassirīn.”

Imām al-Ṭabarī also narrates in his Tafsir:

حَدَّثَنَا بِشْرٌ، قَالَ، حَدَّثَنَا يَزِيدُ، قَالَ، حَدَّثَنَا سَعِيدٌ، عَنْ قَتَادَةَ، قَوْلُهُ: ﴿وَمَا يُؤْمِنُ أَكْثَرُهُمْ بِاللَّهِ إِلَّا وَهُمْ مُشْرِكُونَ﴾، فِي إِيمَانِهِمْ هَذَا.
إِنَّكَ لَسْتَ تَلْقَى أَحَدًا مِنْهُمْ إِلَّا أَنْبَأَكَ أَنَّ اللَّهَ رَبُّهُ، وَهُوَ الَّذِي خَلَقَهُ وَرَزَقَهُ، وَهُوَ مُشْرِكٌ فِي عِبَادَتِهِ.

“You do not encounter any one of them except that he informs you that Allah is his Rabb, and that He is the One who created him and provided for him—yet he is a polytheist in his worship.”

Pay attention to his tie-in with believing Allah is The Rabb, and believing Allah is the Creator, etc.

The distinction of shirk in worship (i.e., shirk in ulūhiyyah) and Rubūbiyyah is further clarified in the Qurʾān, where Allah Says about the same mushrikīn who said in response to the Prophet:

أَجَعَلَ الْآلِهَةَ إِلَهًا وَاحِدًا

“Has he made the gods into one single god?”

Imām al-Ṭabarī comments in his Tafsīr:

يَقُولُ: وَقَالَ هَؤُلَاءِ الْكَافِرُونَ الَّذِينَ قَالُوا: مُحَمَّدٌ سَاحِرٌ كَذَّابٌ:
أَجَعَلَ مُحَمَّدٌ الْمَعْبُودَاتِ كُلَّهَا وَاحِدًا، يَسْمَعُ دُعَاءَنَا جَمِيعًا، وَيَعْلَمُ عِبَادَةَ كُلِّ عَابِدٍ عَبَدَهُ مِنَّا؟
﴿إِنَّ هَذَا لَشَيْءٌ عُجَابٌ﴾، أَيْ إِنَّ هَذَا لَشَيْءٌ عَجِيبٌ.

“He says: These disbelievers—who said, ‘Muḥammad is a sorcerer, a liar’—said:
Has Muḥammad made all the objects of worship one single object of worship, who hears all of our supplications and knows the worship of every worshipper among us?
‘Indeed, this is something astonishing,’ meaning: something extremely strange.”

These same mushrikīn believed that Allah is the only Creator, the only Sustainer, and the only One who controls the finality of the affairs, yet they worshipped other than Allah — according to Imām al-Ṭabarī, “the Wahhābī.”

TL;DR for the brain-dead Jahmi Mushrik:

You can believe in Allah as The Rabb, yet still shirk Him as the Only Illah (معبرد). Two Ayat is all it took to understand this."""
27,"הציוץ המקורי (ציטוט):
""The UAE has tried to break 5 world records with fireworks displays on New Year's Eve.

In one attempt, some 6,500 drones took to the sky to attempt the ""largest aerial display of a phoenix""

Follow our live coverage 🔗 

📺 Sky 501 and YouTube 

--------------

תגובת המשתמש:
mabrook @FarisHammadi"
28,"[משתמש עשה ריטוויט]
""Madhkhalism logic breaks Islam:

1. Attacking ruler, is khariji

2. UAE is a ""ruler""

3. Saudi attacks UAE personnel

4. Saudi Arabia is khariji

5. UAE funds rebellion so is khariji too

6. Fighting khawarij is good but attacking khawarij makes you khariji, bcos ""ruler"", but but"""
29,"Hi Faris @FarisHammadi 

So which rulee we should support

The Kafir Bin Zayed or the Taghout Bin Salman"
30,"[משתמש עשה ריטוויט]
""The Shaykh always sets the standard with these topics, Allahumma Bārek Lah."""
31,"[משתמש עשה ריטוויט]
""New Year Celebrations in Islam"
32,"[משתמש עשה ריטוויט]
""Inna lillahi wa Inna ilayhi rajiun 
May Allah welcome you, ameen.

We love you more than our own parents"""
33,"[משתמש עשה ריטוויט]
""The pulpits this Friday will be interesting.

Who from the Muslims will be brave enough to honour the Shuhada of Gaza with even a Dua?

Who will hold their communities to account for the behaviour we saw following Somaliland normalisation?

Who will stay silent? 
Watch carefully."""
34,💔💔💔🥺
35,May Allah deal with that PIG
36,"הציוץ המקורי (ציטוט):
""The secret behind Christmas 

--------------

תגובת המשתמש:
farrakhan is a dog and will go to hell"
